acqf,trial,iteration,best_f,sum_c_x,cum_costs
MS_CArBO,3,0,-32.364121595807745,88.48053164311898,88.48053164311898
MS_CArBO,3,1,-32.364121595807745,101.56869276330684,190.04922440642585
MS_CArBO,3,2,-32.364121595807745,83.15318116112537,273.2024055675512
MS_CArBO,3,3,-32.364121595807745,79.62164787116123,352.82405343871244
MS_CArBO,3,4,-32.364121595807745,77.94913545448283,430.77318889319525
MS_CArBO,3,5,-32.364121595807745,79.77424712519542,510.5474360183906
MS_CArBO,3,6,-31.092580118561003,77.92869843336854,588.4761344517592
MS_CArBO,3,7,-31.092580118561003,78.3817045576557,666.8578390094149
MS_CArBO,3,8,-31.092580118561003,76.3567466803199,743.2145856897348
MS_CArBO,3,9,-31.092580118561003,76.52553878489809,819.7401244746329
MS_CArBO,3,10,-31.092580118561003,78.6708154250662,898.4109398996991
MS_CArBO,3,11,-31.092580118561003,76.75279402557632,975.1637339252754
MS_CArBO,3,12,-31.092580118561003,76.2781220073995,1051.441855932675
MS_CArBO,3,13,-31.092580118561003,76.83192607901653,1128.2737820116915
MS_CArBO,3,14,-29.494882162714035,77.35687203994279,1205.6306540516343
MS_CArBO,3,15,-29.494882162714035,77.80283224218337,1283.4334862938176
MS_CArBO,3,16,-28.259376017623445,77.43410667343578,1360.8675929672534
MS_CArBO,3,17,-27.15931812683361,76.99261105150805,1437.8602040187614
MS_CArBO,3,18,-27.15931812683361,76.20249826800115,1514.0627022867625
MS_CArBO,3,19,-25.435192162720995,76.47976756037897,1590.5424698471415
MS_CArBO,3,20,-25.435192162720995,76.97990733785048,1667.522377184992
MS_CArBO,3,21,-25.435192162720995,76.79290935007016,1744.315286535062
MS_CArBO,3,22,-25.435192162720995,76.90301354674217,1821.2183000818045
MS_CArBO,3,23,-23.987904798714837,77.4865051040111,1898.7048051858155
MS_CArBO,3,24,-23.987904798714837,77.19712820658494,1975.9019333924
MS_CArBO,3,25,-23.277257974513283,77.88932273248983,2053.79125612489
MS_CArBO,3,26,-23.277257974513283,78.00295601393482,2131.7942121388246
MS_CArBO,3,27,-22.537525807827222,78.04355249065406,2209.8377646294784
MS_CArBO,3,28,-21.475139144489408,78.37582281796546,2288.213587447444
MS_CArBO,3,29,-21.475139144489408,78.11914961145249,2366.3327370588963
MS_CArBO,3,30,-21.32591186328298,80.04489940913032,2446.3776364680266
MS_CArBO,3,31,-21.32591186328298,78.55893110527259,2524.9365675732997
MS_CArBO,3,32,-21.32591186328298,79.05108590257105,2603.9876534758705
MS_CArBO,3,33,-21.32591186328298,79.32062348292027,2683.308276958791
MS_CArBO,3,34,-19.809591637120583,76.27916920873173,2759.5874461675226
MS_CArBO,3,35,-19.809591637120583,76.4054357533485,2835.9928819208712
MS_CArBO,3,36,-19.809591637120583,79.21154765968525,2915.2044295805563
MS_CArBO,3,37,-19.809591637120583,76.67719307973499,2991.881622660291
MS_CArBO,3,38,-18.23357057640713,79.66878116898609,3071.550403829277
MS_CArBO,3,39,-17.434726427112288,79.94068550454797,3151.4910893338256
MS_CArBO,3,40,-17.434726427112288,147.60174806111402,3299.09283739494
MS_CArBO,3,41,-17.434726427112288,80.0476933132263,3379.140530708166
MS_CArBO,3,42,-17.434726427112288,78.86461121373549,3458.005141921901
MS_CArBO,3,43,-17.434726427112288,80.26839508906644,3538.273537010968
MS_CArBO,3,44,-16.01137503952846,79.76851981988501,3618.0420568308527
MS_CArBO,3,45,-14.288706369560996,80.32878681657311,3698.3708436474258
MS_CArBO,3,46,-14.288706369560996,119.08107766588049,3817.451921313306
MS_CArBO,3,47,-13.445655957624904,81.3973707920085,3898.849292105315
MS_CArBO,3,48,-13.445655957624904,146.84395655755276,4045.693248662868
MS_CArBO,3,49,-13.445655957624904,81.70797379613505,4127.401222459002
MS_CArBO,3,50,-13.445655957624904,83.8846086751942,4211.285831134197
MS_CArBO,3,51,-13.445655957624904,84.25037474026655,4295.536205874463
MS_CArBO,3,52,-11.495797260420682,84.14029227134927,4379.676498145813
MS_CArBO,3,53,-11.495797260420682,83.60910206629111,4463.285600212103
MS_CArBO,3,54,-11.495797260420682,83.97828299249528,4547.263883204599
MS_CArBO,3,55,-11.495797260420682,84.11856084314489,4631.382444047744
MS_CArBO,3,56,-11.495797260420682,84.1817915870291,4715.564235634773
MS_CArBO,3,57,-11.495797260420682,82.89788042252559,4798.462116057298
MS_CArBO,3,58,-11.011977767264138,83.56883568710613,4882.030951744404
MS_CArBO,3,59,-11.011977767264138,84.94367701780716,4966.974628762211
MS_CArBO,3,60,-11.011977767264138,83.88618202520183,5050.860810787413
MS_CArBO,3,61,-10.714851888045375,84.59713601940436,5135.457946806818
MS_CArBO,3,62,-10.714851888045375,84.32623109627443,5219.784177903092
MS_CArBO,3,63,-10.349701383731942,85.49303330210822,5305.277211205201
MS_CArBO,3,64,-10.349701383731942,83.64565281411869,5388.92286401932
MS_CArBO,3,65,-10.349701383731942,85.3734165832953,5474.296280602615
MS_CArBO,3,66,-10.349701383731942,86.55047390483759,5560.846754507453
MS_CArBO,3,67,-10.349701383731942,82.50748754280178,5643.354242050255
MS_CArBO,3,68,-9.513495243763565,86.19484567649285,5729.549087726748
MS_CArBO,3,69,-9.513495243763565,87.85588768196081,5817.404975408708
MS_CArBO,3,70,-9.513495243763565,188.8974976664597,6006.302473075168
MS_CArBO,3,71,-9.16244820495721,86.34928299356434,6092.651756068732
MS_CArBO,3,72,-9.16244820495721,88.19147120836476,6180.843227277096
MS_CArBO,3,73,-9.16244820495721,86.78907729956782,6267.632304576664
MS_CArBO,3,74,-8.905540905513519,85.6024180232655,6353.234722599929
MS_CArBO,3,75,-8.828126041768156,87.0350972247092,6440.269819824638
