acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta
LaMBO,6,1,-2.653322146263903,5.270765415071457,73.7434959991691,0,0.968956418842255
LaMBO,6,2,-2.653322146263903,5.049417630610433,78.79291362977953,0,0.9539600415605848
LaMBO,6,3,-2.653322146263903,5.068141387996095,83.86105501777563,0,0.9389080561770644
LaMBO,6,4,-2.5504920890974425,5.145769690830155,89.00682470860578,0,0.9236255207772458
LaMBO,6,5,-2.4136752598595894,5.078297735406943,94.08512244401273,0,0.9085433718325552
LaMBO,6,6,-2.4136752598595894,5.228914932774627,99.31403737678735,0,0.8930139015367561
LaMBO,6,7,-2.4136752598595894,5.066369037587558,104.38040641437492,0,0.8779671798959773
LaMBO,6,8,-2.322195097260634,5.256460142908308,109.63686655728324,0,0.8623559024703893
LaMBO,6,9,-2.322195097260634,5.050341864849711,114.68720842213294,0,0.8473567802849771
LaMBO,6,10,-2.322195097260634,5.5496683715079005,120.23687679364085,0,0.8308746972457842
LaMBO,6,11,-2.294947815320319,5.081733789954853,125.3186105835957,0,0.815782343486572
LaMBO,6,12,-2.1361322016626736,5.1169562077941215,130.43556679138982,0,0.8005853818883316
LaMBO,6,13,-2.119680512065172,5.286435154944995,135.7220019463348,0,0.7848850810104547
LaMBO,6,14,-1.967378277300644,5.292089858007579,141.0140918043424,0,0.7691679861046826
LaMBO,6,15,-1.8598478612091005,5.5820051850324806,146.59609698937487,0,0.7525898652466408
LaMBO,6,16,-1.8598478612091005,6.244416298228401,152.84051328760327,0,0.7340444349490238
LaMBO,6,17,-1.8598478612091005,5.718655409950708,158.559168697554,0,0.7170604735607641
LaMBO,6,18,-1.830443675372421,6.294572482908196,164.85374118046218,0,0.698366083299149
LaMBO,6,19,-1.6523390726698295,5.913051744080583,170.76679292454276,0,0.6808047799316652
LaMBO,6,20,-1.6131188161722818,6.228937166098802,176.99573009064156,0,0.6623053214514716
LaMBO,6,21,-1.588436268145559,6.585289180976108,183.5810192716177,0,0.6427475252279731
LaMBO,6,22,-1.4983552101905142,6.589497595916875,190.17051686753453,0,0.6231772303397124
LaMBO,6,23,-1.4860362862786491,7.195170625349419,197.36568749288395,0,0.6018081337037728
LaMBO,6,24,-1.4860362862786491,7.437640006063457,204.8033274989474,0,0.5797189218825894
LaMBO,6,25,-1.458913908763847,7.309147005193979,212.11247450414135,0,0.5580113242712134
LaMBO,6,26,-1.458913908763847,7.501462818540824,219.6139373226822,0,0.5357325636653768
LaMBO,6,27,-1.4316273876154977,7.607176368271928,227.22111369095413,0,0.5131398420463056
LaMBO,6,28,-1.4305813171972066,7.60899583553195,234.83010952648607,0,0.4905417167511118
LaMBO,6,29,-1.4305813171972066,7.323064012632882,242.1531735391189,0,0.4687927867110373
LaMBO,6,30,-1.4268927634778792,7.966349181440565,250.1195227205595,0,0.4451333497973262
LaMBO,6,31,-1.4268927634778792,7.6560687908133875,257.7755915113729,0,0.4223954214894277
LaMBO,6,32,-1.4268927634778792,7.778040114220594,265.5536316255935,0,0.3992952478460929
LaMBO,6,33,-1.4268927634778792,7.684495278738531,273.23812690433203,0,0.3764728950819691
LaMBO,6,34,-1.4268927634778792,7.651467544976379,280.8895944493084,0,0.3537486321160141
LaMBO,6,35,-1.4268927634778792,7.913549957869629,288.803144407178,0,0.3302460047860556
LaMBO,6,36,-1.4268927634778792,7.579983848054032,296.38312825523207,0,0.3077340428351794
LaMBO,6,37,-1.4268927634778792,7.629414854338753,304.0125431095708,0,0.2850752746436857
LaMBO,6,38,-1.4268927634778792,7.679098220219583,311.6916413297904,0,0.2622689507232192
LaMBO,6,39,-1.4268927634778792,8.039798080098723,319.7314394098891,0,0.2383913762982586
LaMBO,6,40,-1.4268927634778792,7.837680123327649,327.56911953321674,0,0.2151140764706625
LaMBO,6,41,-1.4268927634778792,7.452328864267465,335.0214483974842,0,0.1929812398840944
LaMBO,6,42,-1.4268927634778792,7.955476494971177,342.9769248924554,0,0.1693540940027931
LaMBO,6,43,-1.4268927634778792,7.814182547259309,350.79110743971466,0,0.1461465801469077
LaMBO,6,44,-1.4268927634778792,7.638668856492547,358.4297762962072,0,0.1234603282894121
LaMBO,6,45,-1.4268927634778792,8.01844208760225,366.44821838380943,0,0.0996461794996694
LaMBO,6,46,-1.4268927634778792,7.826727778725611,374.2749461625351,0,0.0764014072829357
LaMBO,6,47,-1.4268927634778792,7.7619578596190975,382.03690402215415,0,0.0533489966838144
LaMBO,6,48,-1.4268927634778792,7.740736193520277,389.7776402156744,0,0.0303596127809669
LaMBO,6,49,-1.4268927634778792,7.479827799030801,397.2574680147052,0,0.0081451064988572
LaMBO,6,50,-1.4268927634778792,7.602925176504613,404.8603931912098,0,-0.0144349894116071
LaMBO,8,0,-2.875680063077472,6.039492410213449,74.93578561844579,0,0.9817595143565948
LaMBO,8,1,-2.875680063077472,5.739880877814361,80.67566649626015,0,0.9644239159924722
LaMBO,8,2,-2.875680063077472,6.113301805848002,86.78896830210815,0,0.94596051108202
LaMBO,8,3,-2.875680063077472,5.2630258427090535,92.0519941448172,0,0.9300651111370748
LaMBO,8,4,-2.875680063077472,6.2171082592407885,98.269102404058,0,0.9112881897927578
LaMBO,8,5,-2.771895551089125,6.352623344050015,104.621725748108,0,0.8921019855499729
LaMBO,8,6,-2.748783679224938,5.828321768906526,110.45004751701453,0,0.8744992778503822
LaMBO,8,7,-2.748783679224938,6.256066167127388,116.70611368414193,0,0.8556046957638643
LaMBO,8,8,-2.748783679224938,7.276669772106038,123.98278345624794,0,0.8336276848671474
LaMBO,8,9,-2.748783679224938,6.520053078898096,130.50283653514603,0,0.8139358090434843
LaMBO,8,10,-2.748783679224938,5.679193169385012,136.18202970453103,0,0.7967834998035376
LaMBO,8,11,-2.748783679224938,5.799320249874663,141.9813499544057,0,0.7792683825429451
LaMBO,8,12,-2.748783679224938,5.950070017011932,147.93141997141765,0,0.7612979705694121
LaMBO,8,13,-2.748783679224938,5.627200877907699,153.55862084932534,0,0.7443026885400065
LaMBO,8,14,-2.748783679224938,6.253966566283355,159.8125874156087,0,0.7254144476716657
LaMBO,8,15,-2.748783679224938,6.105972325039584,165.91855974064828,0,0.7069731792720956
LaMBO,8,16,-2.748783679224938,5.906907715178327,171.8254674558266,0,0.6891331261587874
LaMBO,8,17,-2.748783679224938,5.611615202450394,177.437082658277,0,0.6721849160139232
LaMBO,8,18,-2.748783679224938,5.172571354685298,182.6096540129623,0,0.6565627068734549
LaMBO,8,19,-2.748783679224938,6.037100420215401,188.6467544331777,0,0.6383294455224663
LaMBO,8,20,-2.748783679224938,5.568613449877498,194.2153678830552,0,0.6215111093466662
LaMBO,8,21,-2.748783679224938,5.922419163924115,200.1377870469793,0,0.603624208528462
LaMBO,8,22,-2.748783679224938,5.632376362369764,205.77016340934907,0,0.5866132954917439
LaMBO,8,23,-2.748783679224938,5.8530577453243255,211.6232211546734,0,0.568935880152491
LaMBO,8,24,-2.748783679224938,5.561444220422996,217.1846653750964,0,0.5521391964961505
LaMBO,8,25,-2.748783679224938,5.726694341192792,222.9113597162892,0,0.5348434241332204
LaMBO,8,26,-2.748783679224938,7.218657540528024,230.1300172568172,0,0.5130416218807682
LaMBO,8,27,-2.748783679224938,5.451851469709294,235.5818687265265,0,0.4965759304436802
LaMBO,8,28,-2.748783679224938,7.474617773880652,243.05648650040715,0,0.4740010766424165
LaMBO,8,29,-2.748783679224938,6.325077041434164,249.3815635418413,0,0.4548980677914403
LaMBO,8,30,-2.748783679224938,5.625470098542736,255.00703364038404,0,0.4379080130649295
LaMBO,8,31,-2.748783679224938,6.155868695779191,261.16290233616326,0,0.4193160475583316
LaMBO,8,32,-2.748783679224938,6.085644886567133,267.2485472227304,0,0.4009361721243353
LaMBO,8,33,-2.748783679224938,6.779297479596808,274.02784470232723,0,0.3804613259038417
LaMBO,8,34,-2.748783679224938,5.57044091365069,279.59828561597794,0,0.3636374704187263
LaMBO,8,35,-2.748783679224938,6.313123559242597,285.9114091752205,0,0.3445705634957757
LaMBO,8,36,-2.748783679224938,7.259362168348277,293.1707713435688,0,0.3226458250544942
LaMBO,8,37,-2.748783679224938,6.845750662187557,300.0165220057564,0,0.30197027681458
LaMBO,8,38,-2.748783679224938,7.809811959683101,307.82633396543946,0,0.2783830689413842
LaMBO,8,39,-2.748783679224938,6.900308390457636,314.72664235589707,0,0.257542745354197
LaMBO,8,40,-2.748783679224938,6.179055926759457,320.90569828265654,0,0.2388807497316427
LaMBO,8,41,-2.748783679224938,7.392311380665189,328.2980096633217,0,0.2165544778445259
LaMBO,8,42,-2.748783679224938,6.220348843271179,334.5183585065929,0,0.1977677692825974
LaMBO,8,43,-2.748783679224938,6.073860243558951,340.59221875015186,0,0.1794234858482267
LaMBO,8,44,-2.748783679224938,6.9760178505519725,347.5682366007038,0,0.1583545044159554
LaMBO,8,45,-2.748783679224938,6.59280348638242,354.16104008708623,0,0.1384429076831267
LaMBO,8,46,-2.741466766764017,6.367404024564114,360.5284441116504,0,0.1192120628029497
LaMBO,8,47,-2.741466766764017,8.795279093396404,369.3237232050468,0,0.0926485453521234
LaMBO,8,48,-2.741466766764017,7.813242665067586,377.1369658701144,0,0.0690509760564664
LaMBO,8,49,-2.741466766764017,8.535061301414911,385.6720271715293,0,0.0432733688405417
LaMBO,8,50,-2.741466766764017,8.16315287775154,393.8351800492808,0,0.018619000102576
LaMBO,8,51,-2.741466766764017,8.791453281080969,402.62663333036176,0,-0.0079329626231386
MS_BO,2,1,-1.3158639160199868,5.120811933908245,71.02051519266784,0,0.984672830333119
MS_BO,2,2,-1.3158639160199868,7.481458157563175,78.50197335023103,0,0.9622799793523324
MS_BO,2,3,-1.3158639160199868,6.342580165512239,84.84455351574326,0,0.9432959190944497
MS_BO,2,4,-1.3158639160199868,4.743872800490815,89.58842631623408,0,0.9290969709140326
MS_BO,2,5,-1.3158639160199868,5.091940399316083,94.68036671555016,0,0.9138562170177263
MS_BO,2,6,-1.3158639160199868,9.992036885132917,104.67240360068308,0,0.8839489197701826
MS_BO,2,7,-1.3158639160199868,7.232018177764693,111.90442177844776,0,0.8623026708793416
MS_BO,2,8,-1.3158639160199868,7.383121129792422,119.2875429082402,0,0.8402041537519815
MS_BO,2,9,-1.3158639160199868,7.198662089610075,126.48620499785028,0,0.8186577434080679
MS_BO,2,10,-0.653185535689463,8.593160726454052,135.07936572430432,0,0.7929374408214782
MS_BO,2,11,-0.653185535689463,6.076763928727884,141.1561296530322,0,0.7747489986440855
MS_BO,2,12,-0.653185535689463,6.934882805919619,148.0910124589518,0,0.7539921095495191
MS_BO,2,13,-0.653185535689463,6.380067367044341,154.47107982599616,0,0.7348958458548308
MS_BO,2,14,-0.653185535689463,4.90679561643719,159.37787544243335,0,0.720209251247471
MS_BO,2,15,-0.653185535689463,9.276884743325407,168.65476018575876,0,0.6924424852978127
MS_BO,2,16,-0.653185535689463,7.216693938638215,175.87145412439696,0,0.6708421035890005
MS_BO,2,17,-0.653185535689463,6.538040982260578,182.40949510665757,0,0.6512730069852813
MS_BO,2,18,-0.653185535689463,5.300014471780532,187.7095095784381,0,0.6354094638412734
MS_BO,2,19,-0.653185535689463,7.509893393720468,195.21940297215852,0,0.6129315029805057
MS_BO,2,20,-0.653185535689463,11.979828951261773,207.1992319234203,0,0.5770745191103595
MS_BO,2,21,-0.653185535689463,6.069093958727306,213.2683258821476,0,0.5589090340212282
MS_BO,2,22,-0.653185535689463,5.2955036286449,218.5638295107925,0,0.5430589923412406
MS_BO,2,23,-0.653185535689463,5.3428162227076985,223.90664573350023,0,0.5270673387126127
MS_BO,2,24,-0.653185535689463,5.2609470858443705,229.1675928193446,0,0.5113207286761692
MS_BO,2,25,-0.653185535689463,8.00720285596567,237.17479567531024,0,0.4873542643118252
MS_BO,2,26,-0.653185535689463,8.61793857881721,245.79273425412748,0,0.4615597988088755
MS_BO,2,27,-0.653185535689463,10.096520690842102,255.8892549449696,0,0.4313397697058728
MS_BO,2,28,-0.653185535689463,10.04228338422324,265.93153832919285,0,0.401282078999896
MS_BO,2,29,-0.653185535689463,8.440043265491962,274.3715815946848,0,0.3760200743030587
MS_BO,2,30,-0.653185535689463,7.58551782198972,281.9570994166745,0,0.3533157609696747
MS_BO,2,31,-0.653185535689463,10.254060778773074,292.2111601954476,0,0.3226241965538705
MS_BO,2,32,-0.653185535689463,5.313717799176655,297.5248779946242,0,0.3067196378000898
MS_BO,2,33,-0.653185535689463,9.72073820092032,307.2456161955445,0,0.2776243682186653
MS_BO,2,34,-0.653185535689463,4.918447746868089,312.1640639424126,0,0.2629028974661942
MS_BO,2,35,-0.653185535689463,9.69618841446799,321.8602523568806,0,0.2338811081740474
MS_BO,2,36,-0.653185535689463,6.453647895859859,328.3139002527405,0,0.2145646096291263
MS_BO,2,37,-0.653185535689463,5.340091000526451,333.6539912532669,0,0.1985811128989143
MS_BO,2,38,-0.653185535689463,7.231316612663512,340.8853078659305,0,0.1769369638718209
MS_BO,2,39,-0.653185535689463,7.330618467481656,348.21592633341214,0,0.1549955931547539
MS_BO,2,40,-0.653185535689463,3.664640451294527,351.8805667847067,0,0.1440269095377717
MS_BO,2,41,-0.653185535689463,6.203120972706374,358.08368775741303,0,0.1254602664272729
MS_BO,2,42,-0.653185535689463,6.200607100162073,364.2842948575751,0,0.1069011476218071
MS_BO,2,43,-0.653185535689463,9.480996439250866,373.765291296826,0,0.0785234522658706
MS_BO,2,44,-0.653185535689463,7.032510211036672,380.7978015078626,0,0.0574743532987922
MS_BO,2,45,-0.653185535689463,7.035871902542469,387.8336734104051,0,0.0364151924085769
MS_BO,2,46,-0.653185535689463,6.56643542445694,394.400108834862,0,0.0167611080258186
MS_BO,2,47,-0.653185535689463,7.086225273136156,401.4863341079982,0,-0.0044487662013342
MS_BO,3,1,-2.833222903735505,5.290094252519502,66.59225112767919,0,0.9843810807777432
MS_BO,3,2,-2.833222903735505,8.640328467792497,75.23257959547169,0,0.9588706482692972
MS_BO,3,3,-2.833222903735505,6.942806653257561,82.17538624872925,0,0.938372121945058
MS_BO,3,4,-2.833222903735505,4.668464296699911,86.84385054542916,0,0.92458855528981
MS_BO,3,5,-2.833222903735505,4.305747893076143,91.14959843850532,0,0.9118759030527862
MS_BO,3,6,-2.829424473575355,10.561986541126906,101.71158497963222,0,0.8806918056174983
MS_BO,3,7,-2.829424473575355,7.251674931386084,108.9632599110183,0,0.8592813506099262
MS_BO,3,8,-2.829424473575355,7.631592003469294,116.5948519144876,0,0.8367491964838181
MS_BO,3,9,-2.829424473575355,6.954242385646104,123.5490943001337,0,0.8162169063414129
MS_BO,3,10,-1.283790714034584,7.47265720677936,131.02175150691306,0,0.7941540046770966
MS_BO,3,11,-1.283790714034584,4.847682173675484,135.86943368058854,0,0.7798413000878067
MS_BO,3,12,-1.283790714034584,7.025193172824581,142.89462685341311,0,0.7590995288736476
MS_BO,3,13,-1.283790714034584,5.659386939226934,148.55401379264003,0,0.7423902788618578
MS_BO,3,14,-1.283790714034584,5.380116150494244,153.93412994313428,0,0.7265055714162566
MS_BO,3,15,-1.283790714034584,9.082365247460988,163.01649519059526,0,0.6996900323396958
MS_BO,3,16,-1.283790714034584,7.692000333778052,170.70849552437332,0,0.6769795235782248
MS_BO,3,17,-1.283790714034584,7.35079637687406,178.05929190124738,0,0.6552764140778651
MS_BO,3,18,-1.283790714034584,5.829769787204022,183.8890616884514,0,0.6380641114147647
MS_BO,3,19,-1.283790714034584,7.29629011350074,191.18535180195207,0,0.6165219307909235
MS_BO,3,20,-1.283790714034584,11.981645154055608,203.1669969560077,0,0.5811463138589926
MS_BO,3,21,-1.283790714034584,7.879075059840818,211.04607201584852,0,0.5578834699413929
MS_BO,3,22,-1.283790714034584,5.48623229901244,216.532304314861,0,0.5416854562534513
MS_BO,3,23,-1.283790714034584,4.365821316904311,220.8981256317653,0,0.5287954381871269
MS_BO,3,24,-1.1234928953372336,5.534237593492351,226.4323632252577,0,0.5124556896300259
MS_BO,3,25,-1.1234928953372336,8.919968996975376,235.35233222223303,0,0.4861196229025871
MS_BO,3,26,-1.1234928953372336,7.277841938678404,242.63017416091145,0,0.4646319102217719
MS_BO,3,27,-1.1234928953372336,9.749851348616843,252.38002550952828,0,0.4358456290377397
MS_BO,3,28,-1.1234928953372336,11.033053496533704,263.413079006062,0,0.4032707139017522
MS_BO,3,29,-1.1234928953372336,7.66028309644158,271.07336210250355,0,0.3806538497795379
MS_BO,3,30,-1.1234928953372336,6.774390880459784,277.84775298296336,0,0.3606525683483986
MS_BO,3,31,-1.1234928953372336,9.794333498064136,287.6420864810275,0,0.3317349543249339
MS_BO,3,32,-1.1234928953372336,5.085986348053592,292.7280728290811,0,0.3167186604473878
MS_BO,3,33,-1.1234928953372336,9.178807094307231,301.9068799233883,0,0.2896183783504509
MS_BO,3,34,-1.1234928953372336,5.227693923968849,307.1345738473572,0,0.2741836951067139
MS_BO,3,35,-1.1234928953372336,10.567530020012804,317.70210386736994,0,0.2429832306380999
MS_BO,3,36,-1.1234928953372336,6.437969347397459,324.1400732147674,0,0.223975228437671
MS_BO,3,37,-1.1234928953372336,5.254929772147482,329.3950029869149,0,0.2084601317849576
MS_BO,3,38,-1.1234928953372336,8.460052798334946,337.8550557852499,0,0.1834819603260484
MS_BO,3,39,-1.1234928953372336,5.386776463088866,343.2418322483388,0,0.1675775884133422
MS_BO,3,40,-1.1234928953372336,4.715900506269951,347.95773275460874,0,0.1536539671030885
MS_BO,3,41,-1.1234928953372336,4.693373382545845,352.6511061371546,0,0.1397968567676798
MS_BO,3,42,-1.1234928953372336,7.003227457867695,359.6543335950223,0,0.119119938977901
MS_BO,3,43,-1.1234928953372336,9.911180611261912,369.5655142062842,0,0.0898573357093921
MS_BO,3,44,-1.1234928953372336,6.464951120503227,376.0304653267874,0,0.0707696702526023
MS_BO,3,45,-1.1234928953372336,9.012007368966582,385.042472695754,0,0.0441618616943268
MS_BO,3,46,-1.1234928953372336,5.829655945815197,390.8721286415692,0,0.0269498951461181
MS_BO,3,47,-1.1234928953372336,6.699163038472705,397.5712916800419,0,0.0071707227230936
MS_BO,3,48,-1.1234928953372336,5.965470984712724,403.5367626647546,0,-0.0104422355693922
MS_BO,1,1,-2.066465328775198,4.927665195771408,80.58530523588367,0,0.9848072105155156
MS_BO,1,2,-2.066465328775198,10.50204641821169,91.08735165409536,0,0.95242770134653
MS_BO,1,3,-2.066465328775198,7.483565491471888,98.57091714556724,0,0.929354657503606
MS_BO,1,4,-2.066465328775198,4.364454099607116,102.93537124517437,0,0.9158983390006916
MS_BO,1,5,-2.066465328775198,6.067976127735037,109.0033473729094,0,0.8971897863204761
MS_BO,1,6,-2.066465328775198,14.0471228797485,123.0504702526579,0,0.8538802325468471
MS_BO,1,7,-2.066465328775198,9.090057660858792,132.1405279135167,0,0.8258541132882247
MS_BO,1,8,-2.066465328775198,7.959707492013761,140.10023540553047,0,0.8013130465802
MS_BO,1,9,-2.066465328775198,8.056520914985796,148.15675632051625,0,0.7764734884170845
MS_BO,1,10,-2.066465328775198,9.882936395046368,158.0396927155626,0,0.7460027956704799
MS_BO,1,11,-2.066465328775198,6.012250676539516,164.05194339210212,0,0.7274660535770849
MS_BO,1,12,-2.066465328775198,7.234204117383653,171.28614750948577,0,0.7051618312168656
MS_BO,1,13,-1.445569333067073,7.017154669986272,178.30330217947204,0,0.6835268074387377
MS_BO,1,14,-1.445569333067073,6.128956499776775,184.4322586792488,0,0.6646302424000707
MS_BO,1,15,-1.445569333067073,9.435730238717912,193.86798891796676,0,0.635538358626749
MS_BO,1,16,-1.445569333067073,6.977515930916873,200.8455048488836,0,0.6140255474978549
MS_BO,1,17,-1.445569333067073,7.249967508331468,208.09547235721507,0,0.5916727240515801
MS_BO,1,18,-1.445569333067073,6.802255694721284,214.89772805193635,0,0.5707002686018432
MS_BO,1,19,-1.445569333067073,8.12160051275937,223.0193285646957,0,0.5456600595037662
MS_BO,1,20,-1.445569333067073,16.455122411359135,239.47445097605484,0,0.4949262533694266
MS_BO,1,21,-1.445569333067073,8.046933566287473,247.5213845423423,0,0.4701162545543392
MS_BO,1,22,-1.445569333067073,5.71183481470805,253.2332193570504,0,0.4525057431940147
MS_BO,1,23,-1.445569333067073,5.311801008290182,258.5450203653405,0,0.4361286008159821
MS_BO,1,24,-1.445569333067073,6.096981203232344,264.6420015685729,0,0.4173306207926932
MS_BO,1,25,-1.445569333067073,10.326105757905491,274.9681073264784,0,0.385493565160544
MS_BO,1,26,-1.445569333067073,10.061480729880682,285.02958805635905,0,0.3544723913270522
MS_BO,1,27,-1.445569333067073,11.921471088501027,296.9510591448601,0,0.3177165661244008
MS_BO,1,28,-1.445569333067073,14.800104029606446,311.75116317446657,0,0.272085449573862
MS_BO,1,29,-1.445569333067073,9.870015710071922,321.6211788845385,0,0.2416545933906222
MS_BO,1,30,-1.445569333067073,7.825459711313021,329.44663859585154,0,0.2175274343224054
MS_BO,1,31,-1.445569333067073,14.021206569815748,343.4678451656673,0,0.1742977847276074
MS_BO,1,32,-1.445569333067073,5.243243140060837,348.71108830572814,0,0.1581320173554107
MS_BO,1,33,-1.445569333067073,12.94333681173612,361.65442511746426,0,0.1182256147093399
MS_BO,1,34,-1.445569333067073,6.911478684972956,368.5659038024372,0,0.0969164070997396
MS_BO,1,35,-1.445569333067073,12.890420566371787,381.456324368809,0,0.0571731538041602
MS_BO,1,36,-1.445569333067073,6.0940982394327765,387.5504226082418,0,0.038384062424957
MS_BO,1,37,-1.445569333067073,6.973733179362252,394.524155787604,0,0.0168829141314542
MS_BO,1,38,-1.445569333067073,10.569979602196575,405.09413538980056,0,-0.0157060440407184
LaMBO,3,0,-4.325545958986608,5.045032238611368,66.34718911377107,0,0.9851046224798314
LaMBO,3,1,-3.932751339770964,5.076110403372284,71.42329951714335,0,0.9701174871720304
LaMBO,3,2,-3.932751339770964,5.090883511405614,76.51418302854896,0,0.9550867344975024
LaMBO,3,3,-3.932751339770964,5.104984654812611,81.61916768336157,0,0.9400143484211289
LaMBO,3,4,-3.932751339770964,4.993953300515311,86.61312098387688,0,0.9252697806540569
LaMBO,3,5,-3.508717264830544,5.189054759456566,91.80217574333344,0,0.9099491789295754
LaMBO,3,6,-3.508717264830544,5.143382554163626,96.94555829749709,0,0.8947634236655011
LaMBO,3,7,-3.508717264830544,5.010582921411863,101.95614121890894,0,0.8799697572069727
LaMBO,3,8,-3.426475376705456,5.260635343612691,107.21677656252164,0,0.8644378149451684
LaMBO,3,9,-3.223466802444441,5.27342697006108,112.49020353258273,0,0.848868105609531
LaMBO,3,10,-2.9070029781206355,5.450869991405903,117.94107352398862,0,0.8327744985728993
LaMBO,3,11,-2.8181892270453366,5.749663682962078,123.6907372069507,0,0.8157987079097069
LaMBO,3,12,-2.7992971891662903,5.748641797517625,129.43937900446832,0,0.7988259343470516
LaMBO,3,13,-2.7992971891662903,5.5849161737802415,135.02429517824856,0,0.7823365580869209
LaMBO,3,14,-2.708018214825785,5.828115506702072,140.85241068495063,0,0.7651291396607164
LaMBO,3,15,-2.708018214825785,5.756901544309564,146.60931222926018,0,0.7481319793269035
LaMBO,3,16,-2.708018214825785,5.801003294477634,152.4103155237378,0,0.7310046092764854
LaMBO,3,17,-2.6386109483552467,5.846896523742686,158.2572120474805,0,0.7137417401958942
LaMBO,3,18,-2.559867393658425,5.919005652461825,164.17621769994233,0,0.6962659700585564
LaMBO,3,19,-2.559867393658425,6.034524722273755,170.21074242221607,0,0.6784491317031687
LaMBO,3,20,-2.4588635300335726,6.00565470706877,176.21639712928484,0,0.6607175316089361
LaMBO,3,21,-2.422401004469896,6.27023717177388,182.48663430105876,0,0.6422047559918126
LaMBO,3,22,-2.422401004469896,6.424758843711871,188.9113931447706,0,0.6232357575936037
LaMBO,3,23,-2.422401004469896,5.8703800760943,194.7817732208649,0,0.6059035536978424
LaMBO,3,24,-2.422401004469896,6.137019382306441,200.91879260317137,0,0.5877841014873233
LaMBO,3,25,-2.422401004469896,6.294436004850161,207.21322860802152,0,0.5691998792000557
LaMBO,3,26,-2.3962765202447507,6.268905188770076,213.4821337967916,0,0.5506910362415859
LaMBO,3,27,-2.386584199482598,6.222625739246639,219.70475953603824,0,0.5323188326224649
LaMBO,3,28,-2.386584199482598,6.1504198736724565,225.8551794097107,0,0.5141598156741183
LaMBO,3,29,-2.386584199482598,6.45154050417554,232.30671991388624,0,0.4951117448489445
LaMBO,3,30,-2.386584199482598,6.415167189498032,238.72188710338423,0,0.476171065657393
LaMBO,3,31,-2.386584199482598,6.182858158384687,244.9047452617689,0,0.4579162751888699
LaMBO,3,32,-2.386584199482598,6.255011426238545,251.1597566880075,0,0.4394484533435061
LaMBO,3,33,-2.386584199482598,6.274847174161378,257.43460386216884,0,0.4209220667675853
