acqf,trial,iteration,best_f,sum_c_x,cum_costs
EEIPU,9,0,-24.56321627257124,76.28520793584067,76.28520793584067
EEIPU,9,1,-24.56321627257124,74.99950095694054,151.28470889278125
EEIPU,9,0,-24.56321627257124,76.28520793584067,76.28520793584067
EEIPU,9,1,-24.56321627257124,74.99950095694054,151.28470889278125
EEIPU,9,2,-24.56321627257124,20.65661203622557,171.9413209290068
EEIPU,9,3,-24.56321627257124,25.96660950384633,197.9079304328531
EEIPU,9,4,-24.56321627257124,25.333605204007355,223.24153563686048
EEIPU,9,5,-24.56321627257124,33.104675582709426,256.3462112195699
EEIPU,9,6,-24.56321627257124,20.109083756576595,276.4552949761465
EEIPU,9,7,-24.56321627257124,27.67515295088012,304.1304479270266
EEIPU,9,8,-24.56321627257124,73.23745151419665,377.3678994412232
EEIPU,9,9,-24.56321627257124,20.7143270808585,398.0822265220817
EEIPU,9,10,-24.56321627257124,28.599693464260582,426.6819199863424
EEIPU,9,11,-24.56321627257124,24.829303881003536,451.51122386734585
EEIPU,9,12,-24.56321627257124,20.077291036860085,471.5885149042059
EEIPU,9,13,-24.56321627257124,20.109083756576595,491.6975986607825
EEIPU,9,14,-24.56321627257124,41.18751965771549,532.885118318498
EEIPU,9,15,-24.56321627257124,20.89302461907132,553.7781429375693
EEIPU,9,16,-24.56321627257124,35.41869179776977,589.196834735339
EEIPU,9,17,-24.56321627257124,38.83216589932413,628.0290006346631
EEIPU,9,18,-24.56321627257124,21.53539201478074,649.5643926494439
EEIPU,9,19,-24.56321627257124,38.36859151627846,687.9329841657224
EEIPU,9,20,-24.56321627257124,20.828396366208057,708.7613805319304
EEIPU,9,21,-24.56321627257124,39.077693612700536,747.8390741446309
EEIPU,9,22,-24.56321627257124,21.676252472679277,769.5153266173102
EEIPU,9,23,-24.56321627257124,39.6612172672878,809.176543884598
EEIPU,9,24,-24.56321627257124,21.730874801149096,830.9074186857471
EEIPU,9,25,-24.56321627257124,39.64736020231306,870.5547788880601
EEIPU,9,26,-24.56321627257124,20.83094585852253,891.3857247465827
EEIPU,9,27,-24.56321627257124,46.5815910374635,937.967315784046
EEIPU,9,28,-24.56321627257124,22.041170646359998,960.0084864304062
EEIPU,9,29,-24.56321627257124,78.10885806828078,1038.1173444986869
EEIPU,9,30,-24.56321627257124,22.24665921405876,1060.3640037127457
EEIPU,9,31,-24.56321627257124,42.82392092880391,1103.1879246415497
EEIPU,9,32,-24.56321627257124,21.03064105560812,1124.2185656971578
EEIPU,9,33,-24.56321627257124,42.86192151961223,1167.08048721677
EEIPU,9,34,-24.56321627257124,20.30787014200398,1187.388357358774
EEIPU,9,35,-24.56321627257124,29.331543737061136,1216.7199010958352
