acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta,duration,n_prefs
EEIPU,4,1,-9.168760735184053,3.045341568402252,45.34706739746415,0,0.9806888085211305,101.77721738815308,5
EEIPU,4,2,-9.168760735184053,0.6967591857922942,46.04382658325645,2,0.9762705028075432,180.77292251586914,5
EEIPU,4,3,-9.168760735184053,1.1713766944214443,47.215203277677894,2,0.9688425414009921,175.7908525466919,5
EEIPU,4,4,-9.168760735184053,2.6903347575859966,49.90553803526389,1,0.9517825274488434,181.8950228691101,5
EEIPU,4,5,-9.168760735184053,0.660952668910975,50.56649070417486,2,0.9475912788610843,241.40553832054138,5
EEIPU,4,6,-9.168760735184053,0.8339073501654249,51.400398054340286,2,0.9423032859864032,240.6768639087677,5
EEIPU,4,7,-8.040730727477964,3.388238032330941,54.788636086671225,0,0.9208177113969296,324.88690638542175,5
EEIPU,4,8,-8.040730727477964,0.6446352513152094,55.43327133798643,2,0.9167299352008728,340.1572742462158,5
EEIPU,4,9,-7.641395313012419,0.9819251871543853,56.41519652514082,2,0.9105033281418125,350.6762180328369,5
EEIPU,4,10,-7.5956507494941,2.6707555892313355,59.085952114372155,1,0.8935674700718862,357.4665424823761,5
EEIPU,4,11,-7.5956507494941,1.3004759985873127,60.386428112959464,2,0.8853208611256295,255.0443778038025,5
EEIPU,4,12,-7.5956507494941,0.8182526322922518,61.204680745251714,2,0.8801321383156049,295.6084384918213,5
EEIPU,4,13,-6.3009485391198545,3.563085453486562,64.76776619873827,0,0.8575378171524936,377.9980101585388,5
EEIPU,4,14,-6.3009485391198545,0.6498529693309706,65.41761916806924,2,0.8534169542404079,382.083283662796,5
EEIPU,4,15,-6.3009485391198545,2.6403000699713832,68.05791923804063,1,0.8366742214245152,518.2935380935669,5
EEIPU,4,16,-6.3009485391198545,0.8564159864312626,68.91433522447188,2,0.8312434962568895,520.1239724159241,5
EEIPU,4,17,-6.3009485391198545,1.1469784669847845,70.06131369145668,2,0.8239702494631957,402.6027092933655,5
EEIPU,4,18,-6.279842702374407,2.8744895191868607,72.93580321064354,1,0.8057424690115782,457.5818450450897,5
EEIPU,4,19,-5.919397405514436,3.883609520666222,76.81941273130977,0,0.7811156331055836,689.7253155708313,5
EEIPU,4,20,-5.919397405514436,2.8661593742519846,79.68557210556175,1,0.7629406759646755,567.6924521923065,5
