acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta,duration,n_prefs
EEIPU,8,1,-3.092979787607165,2.42269598510988,40.193667339824565,0,0.985066199278015,294.202196598053,5
EEIPU,8,2,-3.092979787607165,0.7129886315813145,40.90665597140588,2,0.980671248278584,585.745528459549,5
EEIPU,8,3,-3.092979787607165,0.7875988324292231,41.69425480383511,2,0.9758163906800014,463.15180110931396,5
EEIPU,8,4,-3.092979787607165,1.5427164787552914,43.236971282590396,1,0.9663068935718826,751.7124228477478,5
EEIPU,8,5,-3.092979787607165,1.3836260307833252,44.62059731337372,1,0.9577780498603873,942.1798524856567,5
EEIPU,8,6,-3.092979787607165,2.7822772996868372,47.40287461306056,0,0.9406277449925062,970.5940408706665,5
EEIPU,8,7,-2.993012607498901,1.3263769565981303,48.72925156965869,1,0.9324517917264712,1114.1217880249023,5
EEIPU,8,8,-2.993012607498901,0.6684071142421993,49.39765868390089,2,0.9283316467695308,1466.324923992157,5
EEIPU,8,9,-2.993012607498901,2.613530208713499,52.01118889261439,0,0.9122215200521477,1298.3715941905975,5
EEIPU,8,10,-2.893531736802494,1.3860106824540184,53.39719957506841,1,0.9036779770498375,1832.9735894203186,5
EEIPU,8,11,-2.893531736802494,1.3884029819148618,54.78560255698328,1,0.8951196876147782,881.9861450195312,5
EEIPU,8,12,-2.893531736802494,1.3507199774062557,56.136322534389535,1,0.8867936809272846,928.0159177780151,5
EEIPU,8,13,-2.893531736802494,4.339660872832606,60.47598340722214,0,0.8600434691490874,742.2507946491241,5
EEIPU,8,14,-2.893531736802494,1.3434268936925617,61.8194103009147,1,0.851762417940737,931.5619626045227,5
EEIPU,8,15,-2.893531736802494,2.3545714862443665,64.17398178715906,1,0.8372485451406191,875.6414475440979,5
EEIPU,8,16,-2.893531736802494,2.336537836652993,66.51051962381206,1,0.8228458340095436,918.0920441150665,5
EEIPU,8,17,-2.893531736802494,1.5590126292767228,68.06953225308878,1,0.8132358853937166,863.6078248023987,5
EEIPU,8,18,-2.893531736802494,2.7997751388708885,70.86930739195967,1,0.7959777216590831,855.2611238956451,5
EEIPU,8,19,-2.893531736802494,2.8895851082192334,73.7588925001789,1,0.7781659580533394,981.7101180553436,5
EEIPU,8,20,-2.893531736802494,1.8068182905141141,75.56571079069302,1,0.7670285043830426,791.3762760162354,5
EEIPU,8,21,-2.893531736802494,1.8159924486654064,77.38170323935843,1,0.7558345000557647,511.79883790016174,5
EEIPU,8,22,-2.893531736802494,1.7242445722374382,79.10594781159587,1,0.7452060411009404,452.73002338409424,5
EEIPU,8,23,-2.8455535269647125,1.6678832139883755,80.77383102558424,1,0.7349250005996426,529.1892251968384,5
EEIPU,8,24,-2.8455535269647125,3.5170418313630716,84.29087285694732,1,0.7132455153636612,435.77758741378784,5
EEIPU,8,25,-2.8455535269647125,6.690217379314053,90.98109023626137,0,0.6720061796222,588.3080208301544,5
EEIPU,8,26,-2.8455535269647125,1.9500684181179089,92.93115865437927,1,0.6599857142689756,610.5009858608246,5
EEIPU,8,27,-2.8455535269647125,3.244222433439724,96.175381087819,1,0.6399879218853866,552.7167539596558,5
EEIPU,8,28,-2.8455535269647125,3.989684533634476,100.16506562145348,1,0.6153950079848913,533.8190538883209,5
EEIPU,8,29,-2.8455535269647125,2.2263886570428966,102.39145427849638,1,0.6016712701579767,572.9838559627533,5
EEIPU,8,30,-2.8455535269647125,2.366114779864457,104.75756905836084,1,0.5870862430538696,627.4500277042389,5
EEIPU,8,31,-2.8455535269647125,2.8639590696551807,107.62152812801602,1,0.5694324415513208,611.0440676212311,5
EEIPU,8,32,-2.8455535269647125,2.197716812309012,109.81924494032504,1,0.5558854405573475,682.5351040363312,5
EEIPU,8,33,-2.8455535269647125,3.7254264536379904,113.54467139396303,1,0.5329214464759696,563.6156418323517,5
EEIPU,8,34,-2.8455535269647125,2.660534154849022,116.20520554881205,1,0.5165215815623586,680.6580922603607,5
EEIPU,8,35,-2.8455535269647125,2.5334371763272,118.73864272513924,1,0.5009051583027053,817.8436033725739,5
EEIPU,8,36,-2.8455535269647125,5.788216854644874,124.52685957978412,0,0.46522586648310843,825.6932277679443,5
EEIPU,8,37,-2.8455535269647125,4.485537095082915,129.01239667486703,0,0.43757645544650187,887.7231109142303,5
EEIPU,8,38,-2.8455535269647125,4.632928504362141,133.6453251792292,0,0.4090185053493458,570.0405464172363,5
EEIPU,8,39,-2.8455535269647125,4.509203966515499,138.15452914574468,0,0.3812232087605036,744.5648202896118,5
