acqf,trial,iteration,best_f,sum_c_x,cum_costs
LaMBO,4,0,-39.4763418602124,12.907286914281267,512.9072869142813
LaMBO,4,1,-18.97113769366844,20.11847439928072,533.0257613135619
LaMBO,4,2,-18.97113769366844,10.390025085675408,543.4157863992374
LaMBO,4,3,-18.97113769366844,12.913864553413589,556.329650952651
LaMBO,4,4,-18.97113769366844,10.005486281200772,566.3351372338518
LaMBO,4,0,-39.4763418602124,12.907286914281267,512.9072869142813
LaMBO,4,1,-18.97113769366844,20.11847439928072,533.0257613135619
LaMBO,4,2,-18.97113769366844,10.390025085675408,543.4157863992374
LaMBO,4,3,-18.97113769366844,12.913864553413589,556.329650952651
LaMBO,4,4,-18.97113769366844,10.005486281200772,566.3351372338518
LaMBO,4,0,-39.4763418602124,12.907286914281267,512.9072869142813
LaMBO,4,1,-18.97113769366844,20.11847439928072,533.0257613135619
LaMBO,4,2,-18.97113769366844,10.390025085675408,543.4157863992374
LaMBO,4,3,-18.97113769366844,12.913864553413589,556.329650952651
LaMBO,4,4,-18.97113769366844,10.005486281200772,566.3351372338518
LaMBO,4,0,-39.4763418602124,12.907286914281267,512.9072869142813
