acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta,duration,n_prefs
EIPS,3,1,-1.7423077822979354,5.406073363053357,70.34782133620249,0,0.983865273186526,151.94775366783142,5
EIPS,3,2,-1.3460776002538677,6.196907267740308,76.54472860394279,0,0.9653702585726383,175.87847208976746,5
EIPS,3,3,-1.3460776002538677,6.312669118872663,82.85739772281545,0,0.9465297462716107,285.899295091629,5
EIPS,3,4,-1.3460776002538677,5.460070091919588,88.31746781473504,0,0.930233863215783,203.31638050079346,5
EIPS,3,5,-1.3460776002538677,5.22146963307263,93.53893744780767,0,0.9146500965080937,322.898535490036,5
EIPS,3,6,-1.3460776002538677,4.910841923135834,98.4497793709435,0,0.8999934154879161,317.1425940990448,5
EIPS,3,7,-0.9123717445925339,5.244408538284089,103.6941879092276,0,0.8843411863410159,275.93930077552795,5
EIPS,3,8,-0.9123717445925339,5.82777292497171,109.5219608341993,0,0.8669478737163661,188.7108132839203,5
EIPS,3,9,-0.9123717445925339,5.472881622595113,114.99484245679442,0,0.8506137539342439,222.82166981697083,5
EIPS,3,10,-0.9123717445925339,4.550958928588695,119.54580138538311,0,0.8370311637396767,295.4780354499817,5
EIPS,3,11,-0.9123717445925339,5.605603655359617,125.15140504074273,0,0.8203009276644573,303.15342259407043,5
EIPS,3,12,-0.9110027688325423,5.124273225541809,130.27567826628453,0,0.8050072490442656,267.5864984989166,5
EIPS,3,13,-0.8716120906442826,6.54790936110752,136.82358762739204,0,0.785464649148583,248.6155776977539,5
EIPS,3,14,-0.8640727377835389,6.150595939863594,142.97418356725564,0,0.767107853270084,231.61951088905334,5
