acqf,trial,iteration,best_f,sum_c_x,cum_costs
LaMBO,10,0,-44.92538430698771,8.984487858411208,508.9844878584112
LaMBO,10,1,-43.716363067650896,14.679194392530748,523.663682250942
LaMBO,10,2,-43.716363067650896,10.986008570436798,534.6496908213787
LaMBO,10,3,-18.025833288776397,21.41891135919368,556.0686021805724
LaMBO,10,4,-18.025833288776397,9.554803895938097,565.6234060765105
LaMBO,10,0,-44.92538430698771,8.984487858411208,508.9844878584112
LaMBO,10,1,-43.716363067650896,14.679194392530748,523.663682250942
LaMBO,10,2,-43.716363067650896,10.986008570436798,534.6496908213787
LaMBO,10,3,-18.025833288776397,21.41891135919368,556.0686021805724
LaMBO,10,4,-18.025833288776397,9.554803895938097,565.6234060765105
LaMBO,10,0,-44.92538430698771,8.984487858411208,508.9844878584112
LaMBO,10,1,-43.716363067650896,14.679194392530748,523.663682250942
LaMBO,10,2,-43.716363067650896,10.986008570436798,534.6496908213787
LaMBO,10,3,-18.025833288776397,21.41891135919368,556.0686021805724
LaMBO,10,4,-18.025833288776397,9.554803895938097,565.6234060765105
LaMBO,10,0,-44.92538430698771,8.984487858411208,508.9844878584112
