acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta,duration,n_prefs
EI,4,1,-7.73611140686533,22.89502215407726,102.15414035638912,0,0.9286183225981195,37.17280411720276,5
EI,4,2,-5.815907503221972,26.38378966081023,128.53793001719936,0,0.8463594302706606,37.61707282066345,5
EI,4,3,-5.7766659239221365,26.178800595893843,154.7167306130932,0,0.7647396490654493,52.593348026275635,5
EI,4,4,-5.7766659239221365,21.297833492573478,176.0145641056667,0,0.6983376569863499,56.18642258644104,5
EI,4,5,-5.7766659239221365,25.954583076995714,201.9691471826624,0,0.6174169370222296,95.29468989372253,5
EI,4,6,-5.7766659239221365,26.241002904430793,228.21015008709318,0,0.5356032226077925,85.76291632652283,5
EI,4,7,-5.359359738448864,17.791571972330487,246.00172205942368,0,0.48013298796663195,95.47805047035217,5
EI,4,8,-5.359359738448864,16.79692939883469,262.79865145825835,0,0.4277638315787987,55.47610569000244,5
EI,4,9,-5.359359738448864,8.089298488095086,270.88794994635344,0,0.4025431660909563,102.5607225894928,5
EI,4,10,-5.359359738448864,22.292750235983146,293.1807001823366,0,0.3330392409566337,113.27159762382507,5
EI,4,11,-4.656796082554412,9.612252850172164,302.79295303250876,0,0.30307033647430687,94.18523335456848,5
EI,4,12,-4.656796082554412,7.821974046719546,310.6149270792283,0,0.2786831301946491,93.65675973892212,5
EI,4,13,-4.656796082554412,11.971092203336864,322.5860192825652,0,0.24135987992408395,127.69920253753662,5
EI,4,14,-4.656796082554412,9.678293029790506,332.2643123123557,0,0.21118507658892566,150.36191415786743,5
EI,4,15,-4.656796082554412,7.149738266640127,339.4140505789958,0,0.18889375461410518,112.53381776809692,5
EI,4,16,-4.656796082554412,12.012281355502097,351.42633193449785,0,0.1514420855653215,123.17518591880798,5
EI,4,17,-4.656796082554412,7.643959664961589,359.07029159945944,0,0.12760988923874556,146.45926523208618,5
EI,4,18,-4.1254492990701594,8.509787320151393,367.58007891961086,0,0.10107823143305589,123.2934308052063,5
EI,4,19,-3.6834882664228723,7.574819266438295,375.15489818604914,0,0.07746159976457963,137.90981554985046,5
EI,4,20,-3.6834882664228723,6.202742384603209,381.35764057065234,0,0.058122804068071986,84.36544370651245,5
EI,4,21,-3.6834882664228723,6.002757782637826,387.3603983532902,0,0.039407516671611666,128.75325536727905,5
EI,4,22,-3.642256086349646,7.7114627258717405,395.0718610791619,0,0.015364860547919095,95.53981280326843,5
EI,4,23,-3.5264787656340366,7.112736349626431,402.1845974287884,0,-0.0068110975331368735,97.48403310775757,5
