acqf,trial,iteration,best_f,sum_c_x,cum_costs
MS_BO,1,1,-21.550620019836284,17.517973511094574,308.34060790596595
MS_BO,1,2,-10.761809183967282,46.03765040226299,354.37825830822896
MS_BO,1,3,-10.761809183967282,30.99099482430034,385.3692531325293
MS_BO,1,4,-10.761809183967282,11.749152666480406,397.11840579900974
MS_BO,1,5,-10.761809183967282,19.243406358359948,416.3618121573697
MS_BO,1,6,-10.761809183967282,67.64640058041813,484.0082127377878
MS_BO,1,7,-10.761809183967282,23.76387241959342,507.77208515738124
MS_BO,1,8,-10.761809183967282,21.540861408806116,529.3129465661874
MS_BO,1,9,-10.761809183967282,34.1594330900759,563.4723796562633
MS_BO,1,10,-10.761809183967282,32.04327953107745,595.5156591873408
MS_BO,1,11,-10.761809183967282,16.96645398810674,612.4821131754476
MS_BO,1,12,-10.761809183967282,9.079096010745129,621.5612091861927
MS_BO,1,13,-10.761809183967282,19.902668217759448,641.4638774039522
MS_BO,1,14,-10.761809183967282,13.346715180777654,654.8105925847299
MS_BO,1,15,-10.761809183967282,27.386571856291518,682.1971644410214
MS_BO,1,16,-10.761809183967282,15.634741400847691,697.8319058418691
MS_BO,1,17,-10.761809183967282,19.060292393674377,716.8921982355434
MS_BO,1,18,-10.761809183967282,14.932143525740104,731.8243417612836
MS_BO,1,19,-10.761809183967282,21.69555542130527,753.5198971825888
MS_BO,1,20,-10.761809183967282,96.32834858645226,849.8482457690411
MS_BO,1,21,-10.761809183967282,22.422775310555025,872.2710210795962
MS_BO,1,22,-10.761809183967282,25.761751899178442,898.0327729787746
MS_BO,1,23,-10.761809183967282,10.904407808370117,908.9371807871447
MS_BO,1,24,-10.761809183967282,20.371412425145138,929.3085932122899
MS_BO,1,25,-10.761809183967282,45.339135150973114,974.647728363263
MS_BO,1,26,-10.761809183967282,49.86409580065822,1024.5118241639211
MS_BO,1,27,-10.761809183967282,67.10930452085017,1091.6211286847713
MS_BO,1,28,-10.761809183967282,102.65164316748974,1194.272771852261
MS_BO,1,29,-10.761809183967282,39.01506641222328,1233.2878382644842
MS_BO,1,30,-10.761809183967282,12.007575656332234,1245.2954139208164
MS_BO,1,31,-10.761809183967282,79.81884694413706,1325.1142608649534
MS_BO,1,32,-10.761809183967282,8.768286432204402,1333.8825472971578
MS_BO,1,33,-10.761809183967282,72.9839311064759,1406.8664784036337
MS_BO,1,34,-10.761809183967282,28.393178442605336,1435.259656846239
MS_BO,1,35,-10.761809183967282,67.76399223202458,1503.0236490782636
