acqf,trial,iteration,best_f,sum_c_x,cum_costs
LaMBO,1,0,-45.00430719758634,11.043483884754512,511.0434838847545
LaMBO,1,1,-26.406550464375304,24.49056480521174,535.5340486899662
LaMBO,1,2,-26.406550464375304,9.706526690742125,545.2405753807084
LaMBO,1,3,-26.406550464375304,5.962938192847691,551.203513573556
LaMBO,1,4,-26.406550464375304,12.437087595824782,563.6406011693808
LaMBO,1,0,-45.00430719758634,11.043483884754512,511.0434838847545
LaMBO,1,1,-26.406550464375304,24.49056480521174,535.5340486899662
LaMBO,1,2,-26.406550464375304,9.706526690742125,545.2405753807084
LaMBO,1,3,-26.406550464375304,5.962938192847691,551.203513573556
LaMBO,1,4,-26.406550464375304,12.437087595824782,563.6406011693808
LaMBO,1,0,-45.00430719758634,11.043483884754512,511.0434838847545
LaMBO,1,1,-26.406550464375304,24.49056480521174,535.5340486899662
LaMBO,1,2,-26.406550464375304,9.706526690742125,545.2405753807084
LaMBO,1,3,-26.406550464375304,5.962938192847691,551.203513573556
LaMBO,1,4,-26.406550464375304,12.437087595824782,563.6406011693808
LaMBO,1,0,-45.00430719758634,11.043483884754512,511.0434838847545
LaMBO,1,0,-45.00430719758634,11.043483884754512,511.0434838847545
LaMBO,1,1,-26.406550464375304,24.49056480521174,535.5340486899662
LaMBO,1,2,-26.406550464375304,9.706526690742125,545.2405753807084
LaMBO,1,3,-26.406550464375304,5.962938192847691,551.203513573556
LaMBO,1,4,-26.406550464375304,12.437087595824782,563.6406011693808
LaMBO,1,0,-45.00430719758634,11.043483884754512,511.0434838847545
LaMBO,1,1,-26.406550464375304,24.49056480521174,535.5340486899662
LaMBO,1,2,-26.406550464375304,9.706526690742125,545.2405753807084
LaMBO,1,3,-26.406550464375304,5.962938192847691,551.203513573556
LaMBO,1,4,-26.406550464375304,12.437087595824782,563.6406011693808
LaMBO,1,0,-45.00430719758634,11.043483884754512,511.0434838847545
LaMBO,1,1,-26.406550464375304,24.49056480521174,535.5340486899662
LaMBO,1,2,-26.406550464375304,9.706526690742125,545.2405753807084
LaMBO,1,3,-26.406550464375304,5.962938192847691,551.203513573556
LaMBO,1,4,-26.406550464375304,12.437087595824782,563.6406011693808
LaMBO,1,0,-41.2164192199707,11.043483884754512,-30.17293533521619
LaMBO,1,0,-41.2164192199707,11.043483884754512,-30.17293533521619
LaMBO,1,0,-41.2164192199707,11.043483884754512,-30.17293533521619
LaMBO,1,0,-41.2164192199707,11.043483884754512,-30.17293533521619
LaMBO,1,0,-41.2164192199707,11.043483884754512,-30.17293533521619
LaMBO,1,0,-41.2164192199707,11.043483884754512,-30.17293533521619
LaMBO,1,0,-41.2164192199707,11.043483884754512,-30.17293533521619
LaMBO,1,0,-41.2164192199707,11.043483884754512,-30.17293533521619
LaMBO,1,1,-41.2164192199707,12.437104149127178,-17.735831186089015
LaMBO,1,0,-41.2164192199707,11.043483884754512,-30.17293533521619
LaMBO,1,1,-41.2164192199707,12.437104149127178,-17.735831186089015
LaMBO,1,0,-41.2164192199707,11.043483884754512,-30.17293533521619
LaMBO,1,1,-41.2164192199707,12.437104149127178,-17.735831186089015
