acqf,trial,iteration,best_f,sum_c_x,cum_costs
LaMBO,2,0,-42.331676676127195,20.679591150831754,520.6795911508318
LaMBO,2,1,-23.148253145434417,10.951143419890617,531.6307345707224
LaMBO,2,2,-23.148253145434417,24.317809879246017,555.9485444499685
LaMBO,2,3,-23.148253145434417,9.99313794815212,565.9416823981206
LaMBO,2,4,-23.148253145434417,25.07539538605361,591.0170777841743
LaMBO,2,0,-42.331676676127195,20.679591150831754,520.6795911508318
LaMBO,2,1,-23.148253145434417,10.951143419890617,531.6307345707224
LaMBO,2,2,-23.148253145434417,24.317809879246017,555.9485444499685
LaMBO,2,3,-23.148253145434417,9.99313794815212,565.9416823981206
LaMBO,2,4,-23.148253145434417,25.07539538605361,591.0170777841743
LaMBO,2,0,-42.331676676127195,20.679591150831754,520.6795911508318
LaMBO,2,1,-23.148253145434417,10.951143419890617,531.6307345707224
LaMBO,2,2,-23.148253145434417,24.317809879246017,555.9485444499685
LaMBO,2,3,-23.148253145434417,9.99313794815212,565.9416823981206
LaMBO,2,4,-23.148253145434417,25.07539538605361,591.0170777841743
LaMBO,2,0,-42.331676676127195,20.679591150831754,520.6795911508318
