acqf,trial,iteration,best_f,sum_c_x,cum_costs
LaMBO,7,0,-34.60075849301604,10.290072261829035,510.29007226182904
LaMBO,7,1,-30.92815257636285,16.60824639049686,526.8983186523259
LaMBO,7,2,-30.92815257636285,16.24932931865971,543.1476479709856
LaMBO,7,3,-30.92815257636285,7.328517103516187,550.4761650745019
LaMBO,7,4,-30.92815257636285,12.881256393943985,563.3574214684459
LaMBO,7,0,-34.60075849301604,10.290072261829035,510.29007226182904
LaMBO,7,1,-30.92815257636285,16.60824639049686,526.8983186523259
LaMBO,7,2,-30.92815257636285,16.24932931865971,543.1476479709856
LaMBO,7,3,-30.92815257636285,7.328517103516187,550.4761650745019
LaMBO,7,4,-30.92815257636285,12.881256393943985,563.3574214684459
LaMBO,7,0,-34.60075849301604,10.290072261829035,510.29007226182904
LaMBO,7,1,-30.92815257636285,16.60824639049686,526.8983186523259
LaMBO,7,2,-30.92815257636285,16.24932931865971,543.1476479709856
LaMBO,7,3,-30.92815257636285,7.328517103516187,550.4761650745019
LaMBO,7,4,-30.92815257636285,12.881256393943985,563.3574214684459
LaMBO,7,0,-34.60075849301604,10.290072261829035,510.29007226182904
