acqf,trial,iteration,best_f,sum_c_x,cum_costs
LaMBO,8,0,-59.89081819590773,15.642401143183841,515.6424011431839
LaMBO,8,1,-12.843046420510321,34.17582264434643,549.8182237875303
LaMBO,8,2,-12.843046420510321,13.145161218440673,562.963385005971
LaMBO,8,3,-12.843046420510321,10.404001101393977,573.367386107365
LaMBO,8,4,-12.843046420510321,13.036662375080642,586.4040484824455
LaMBO,8,0,-59.89081819590773,15.642401143183841,515.6424011431839
LaMBO,8,1,-12.843046420510321,34.17582264434643,549.8182237875303
LaMBO,8,2,-12.843046420510321,13.145161218440673,562.963385005971
LaMBO,8,3,-12.843046420510321,10.404001101393977,573.367386107365
LaMBO,8,4,-12.843046420510321,13.036662375080642,586.4040484824455
LaMBO,8,0,-59.89081819590773,15.642401143183841,515.6424011431839
LaMBO,8,1,-12.843046420510321,34.17582264434643,549.8182237875303
LaMBO,8,2,-12.843046420510321,13.145161218440673,562.963385005971
LaMBO,8,3,-12.843046420510321,10.404001101393977,573.367386107365
LaMBO,8,4,-12.843046420510321,13.036662375080642,586.4040484824455
LaMBO,8,0,-59.89081819590773,15.642401143183841,515.6424011431839
