acqf,trial,iteration,best_f,sum_c_x,cum_costs
MS_BO,7,1,-15.171466166164219,16.031648525740245,244.8948246188749
MS_BO,7,2,-12.335409758118194,43.27653429750923,288.1713589163841
MS_BO,7,3,-12.335409758118194,27.155539874584214,315.32689879096836
MS_BO,7,4,-12.335409758118194,15.132512834031955,330.4594116250003
MS_BO,7,5,-12.335409758118194,24.43424787945731,354.8936595044576
MS_BO,7,6,-12.335409758118194,52.641445547760235,407.53510505221783
MS_BO,7,7,-12.335409758118194,26.557044675702585,434.0921497279204
MS_BO,7,8,-12.335409758118194,22.59994970699344,456.6920994349138
MS_BO,7,9,-12.335409758118194,23.97432339912261,480.66642283403644
MS_BO,7,10,-11.701244182255389,37.8229249140339,518.4893477480704
MS_BO,7,11,-11.701244182255389,24.416529292182403,542.9058770402528
MS_BO,7,12,-11.701244182255389,19.992309637022654,562.8981866772755
MS_BO,7,13,-11.701244182255389,16.64691140225178,579.5450980795273
MS_BO,7,14,-11.701244182255389,13.808192104878934,593.3532901844062
MS_BO,7,15,-11.701244182255389,27.40105717086049,620.7543473552666
MS_BO,7,16,-11.701244182255389,15.69949770934461,636.4538450646113
MS_BO,7,17,-11.701244182255389,13.587602208587626,650.041447273199
MS_BO,7,18,-11.701244182255389,16.909809504410283,666.9512567776093
MS_BO,7,19,-11.701244182255389,19.679711384925696,686.6309681625349
MS_BO,7,20,-11.701244182255389,68.63909044432455,755.2700586068595
MS_BO,7,21,-11.701244182255389,22.30319208462358,777.573250691483
MS_BO,7,22,-11.701244182255389,14.985333464157499,792.5585841556406
MS_BO,7,23,-11.701244182255389,17.736422265331868,810.2950064209724
MS_BO,7,24,-11.701244182255389,17.700599061886987,827.9956054828594
MS_BO,7,25,-11.701244182255389,37.79298601428368,865.7885914971431
MS_BO,7,26,-11.701244182255389,42.66912407421254,908.4577155713556
MS_BO,7,27,-11.701244182255389,52.29772583976403,960.7554414111196
MS_BO,7,28,-11.701244182255389,76.0710410904811,1036.8264825016006
MS_BO,7,29,-11.701244182255389,31.885978149996564,1068.7124606515972
MS_BO,7,30,-11.701244182255389,13.192268066209017,1081.9047287178062
MS_BO,7,31,-11.701244182255389,60.61365446066686,1142.518383178473
MS_BO,7,32,-11.701244182255389,10.286108672530567,1152.8044918510036
MS_BO,7,33,-11.701244182255389,58.24286566784674,1211.0473575188503
MS_BO,7,34,-11.701244182255389,28.273443235370465,1239.3208007542207
MS_BO,7,35,-11.701244182255389,51.583570474996144,1290.9043712292168
MS_BO,7,36,-11.701244182255389,15.74509668388906,1306.6494679131058
MS_BO,7,37,-11.701244182255389,15.790696744313772,1322.4401646574195
MS_BO,7,38,-11.701244182255389,42.16050932438147,1364.600673981801
MS_BO,7,39,-11.701244182255389,22.154495481679675,1386.7551694634808
MS_BO,7,40,-11.701244182255389,14.40291755568587,1401.1580870191667
MS_BO,7,41,-11.701244182255389,18.485154352124237,1419.643241371291
MS_BO,7,42,-11.701244182255389,20.396381522475235,1440.0396228937661
MS_BO,7,43,-11.701244182255389,51.091030021808834,1491.130652915575
MS_BO,7,44,-11.701244182255389,17.147444214702865,1508.2780971302777
