acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta,duration,n_prefs
EEIPU,4,1,-9.168760735184053,3.045341568402252,45.34706739746415,0,0.9806888085211305,97.38917899131775,5
EEIPU,4,2,-9.168760735184053,0.6967591857922942,46.04382658325645,2,0.9762705028075432,169.84769368171692,5
EEIPU,4,3,-9.168760735184053,1.1713766944214443,47.215203277677894,2,0.9688425414009921,174.91419625282288,5
EEIPU,4,4,-9.168760735184053,2.6903347575859966,49.90553803526389,1,0.9517825274488434,175.70885467529297,5
EEIPU,4,5,-9.168760735184053,0.660952668910975,50.56649070417486,2,0.9475912788610843,236.07098507881165,5
EEIPU,4,6,-9.168760735184053,0.8339073501654249,51.400398054340286,2,0.9423032859864032,232.921395778656,5
EEIPU,4,7,-8.040730727477964,3.388238032330941,54.788636086671225,0,0.9208177113969296,265.95673656463623,5
EEIPU,4,8,-8.040730727477964,0.6446352513152094,55.43327133798643,2,0.9167299352008728,315.2125849723816,5
EEIPU,4,9,-7.641395313012419,0.9819251871543853,56.41519652514082,2,0.9105033281418125,354.6166920661926,5
EEIPU,4,10,-7.5956507494941,2.6707555892313355,59.085952114372155,1,0.8935674700718862,355.2927086353302,5
EEIPU,4,11,-7.5956507494941,1.3004759985873127,60.386428112959464,2,0.8853208611256295,283.9094524383545,5
EEIPU,4,12,-7.5956507494941,0.8182526322922518,61.204680745251714,2,0.8801321383156049,324.64364409446716,5
EEIPU,4,13,-6.3009485391198545,3.563085453486562,64.76776619873827,0,0.8575378171524936,388.05100989341736,5
EEIPU,4,14,-6.3009485391198545,0.6498529693309706,65.41761916806924,2,0.8534169542404079,390.5184395313263,5
EEIPU,4,15,-6.3009485391198545,2.6403000699713832,68.05791923804063,1,0.8366742214245152,562.7753076553345,5
EEIPU,4,16,-6.3009485391198545,0.8564159864312626,68.91433522447188,2,0.8312434962568895,609.4809687137604,5
EEIPU,4,17,-6.3009485391198545,1.1469784669847845,70.06131369145668,2,0.8239702494631957,612.8086941242218,5
EEIPU,4,18,-6.279842702374407,2.8744895191868607,72.93580321064354,1,0.8057424690115782,531.487387418747,5
EEIPU,4,19,-5.919397405514436,3.883609520666222,76.81941273130977,0,0.7811156331055836,775.9720470905304,5
EEIPU,4,20,-5.919397405514436,2.8661593742519846,79.68557210556175,1,0.7629406759646755,562.9414794445038,5
EEIPU,4,21,-5.919397405514436,3.4214413758125772,83.10701348137432,1,0.7412445515536761,482.0921719074249,5
EEIPU,4,22,-5.919397405514436,0.643659729131973,83.75067321050629,2,0.7371629613617995,584.6713075637817,5
EEIPU,4,23,-5.919397405514436,0.9754049352671196,84.72607814577341,2,0.7309777006771465,485.9772222042084,5
EEIPU,4,24,-5.915413218416217,3.0509069552480277,87.77698510102144,1,0.7116312178364975,487.7783441543579,5
EEIPU,4,25,-5.915413218416217,4.435148175872097,92.21213327689354,1,0.6835069520562355,535.8873662948608,5
EEIPU,4,26,-5.915413218416217,0.642451982390124,92.85458525928367,2,0.6794330204563643,814.9637129306793,5
EEIPU,4,27,-5.915413218416217,0.6713566814908694,93.52594194077453,2,0.6751757976996767,736.5921518802643,5
EEIPU,4,28,-5.915413218416217,1.224645489484241,94.75058743025878,2,0.66741004695876,726.1815881729126,5
EEIPU,4,29,-5.915413218416217,3.849874935832842,98.60046236609162,1,0.6429971295944283,830.9879281520844,5
EEIPU,4,30,-5.915413218416217,5.547134912029218,104.14759727812084,0,0.6078215074058407,713.572470664978,5
EEIPU,4,31,-5.915413218416217,2.0317849172822857,106.17938219540312,1,0.5949375051682518,470.8802800178528,5
EEIPU,4,32,-5.915413218416217,1.3986913996428114,107.57807359504594,2,0.5860680904140567,481.13099575042725,5
EEIPU,4,33,-5.915413218416217,1.7015125671947884,109.27958616224072,1,0.5752784189598821,495.2232642173767,5
EEIPU,4,34,-5.915413218416217,2.089202925346597,111.36878908758732,1,0.5620303163009907,525.946653842926,5
EEIPU,4,35,-5.915413218416217,1.9375221597934364,113.30631124738075,1,0.5497440552751202,795.299868106842,5
EEIPU,4,36,-5.915413218416217,3.0241834635260014,116.33049471090675,0,0.530567032067828,749.7734422683716,5
EEIPU,4,37,-5.915413218416217,2.847571303307361,119.17806601421411,0,0.5125099460389682,930.9688034057617,5
EEIPU,4,38,-5.915413218416217,2.9954527000547966,122.17351871426891,0,0.49351511102379314,820.851457118988,5
EEIPU,4,39,-5.915413218416217,1.8327662948577856,124.0062850091267,1,0.48189313034903225,706.8070170879364,5
EEIPU,4,40,-5.915413218416217,1.3182386099890357,125.32452361911574,1,0.473533884714168,1021.9260141849518,5
EEIPU,4,41,-5.915413218416217,1.706259942991355,127.03078356210709,1,0.4627141090890915,1091.1535136699677,5
EEIPU,4,42,-5.915413218416217,1.5108745113790176,128.5416580734861,1,0.4531333161519329,1064.1596372127533,5
EEIPU,4,43,-5.915413218416217,1.7591105494271564,130.30076862291327,1,0.4419784030200342,1065.8276450634003,5
EEIPU,4,44,-5.915413218416217,2.218635352140086,132.51940397505336,0,0.4279095404164068,1126.2091267108917,5
EEIPU,4,45,-5.915413218416217,1.5044046255707824,134.02380860062414,1,0.41836977447109236,1032.3670072555542,5
EEIPU,4,46,-5.915413218416217,2.9838061381088163,137.00761473873294,1,0.3994487929080697,731.4561023712158,5
EEIPU,4,47,-5.915413218416217,4.573107899616106,141.58072263834904,0,0.37044969368737024,719.8209517002106,5
EEIPU,4,48,-5.915413218416217,3.7482190513629625,145.328941689712,1,0.34668139900521006,891.3011989593506,5
EEIPU,4,49,-5.915413218416217,3.30624888747972,148.6351905771917,1,0.3257157359067295,862.406816482544,5
EEIPU,4,50,-5.915413218416217,2.7316083376484945,151.3667989148402,1,0.30839399695930425,704.5779061317444,5
EEIPU,4,51,-5.915413218416217,4.487005212962594,155.8538041278028,0,0.27994089411748824,501.9260869026184,5
EEIPU,4,52,-5.915413218416217,3.1742745906409784,159.02807871844377,0,0.25981210952977485,656.4274814128876,5
EEIPU,4,53,-5.915413218416217,2.9819732623656914,162.01005198080946,1,0.2409027506414628,669.3413684368134,5
EEIPU,4,54,-5.915413218416217,3.526208770144461,165.53626075095391,1,0.2185422727688756,659.264365196228,5
EEIPU,4,55,-4.55432957060915,5.7450731110970885,171.281333862051,0,0.1821114802234246,836.6457674503326,5
EEIPU,4,56,-4.424839738688228,4.661056746233494,175.9423906082845,1,0.15255467771091827,535.7132911682129,5
