acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta,duration,n_prefs
EEIPU,8,1,-3.092979787607165,2.42269598510988,40.193667339824565,0,0.985066199278015,101.16710829734802,5
EEIPU,8,2,-3.092979787607165,0.7052663745155728,40.89893371434014,2,0.9807188492358864,214.34289813041687,5
EEIPU,8,3,-3.092979787607165,0.7727159335827652,41.671649647922905,2,0.9759557316851285,85.68508291244507,5
EEIPU,8,4,-3.092979787607165,1.5089498225067373,43.18059947042964,1,0.9666543764646268,261.4402859210968,5
EEIPU,8,5,-3.092979787607165,0.6419454611028439,43.822544931532484,2,0.9626973444435175,217.48839402198792,5
EEIPU,8,6,-3.092979787607165,1.3814965866006872,45.204041518133174,1,0.9541816268919975,190.90848207473755,5
EEIPU,8,7,-3.092979787607165,1.3407221017885227,46.544763619921696,1,0.9459172483588559,313.0141541957855,5
EEIPU,8,8,-3.092979787607165,2.606488596723339,49.151252216645034,0,0.9298505270174956,241.05641555786133,5
EEIPU,8,9,-2.9128390757973994,2.6199580549909585,51.771210271635994,0,0.9137007782526214,307.5274772644043,5
EEIPU,8,10,-2.9128390757973994,0.6410257321300219,52.41223600376602,2,0.9097494155558031,363.01349902153015,5
EEIPU,8,11,-2.9128390757973994,0.7376765748216062,53.149912578587625,2,0.9052022849899504,414.1428780555725,5
EEIPU,8,12,-2.755775986634867,1.3229173000386294,54.47282987862626,1,0.897047657479166,366.95348143577576,5
EEIPU,8,13,-2.689146311261287,1.0475166417787478,55.520346520405006,2,0.8905906340319681,317.3250193595886,5
EEIPU,8,14,-2.6550326494459773,1.4553355350913066,56.975682055496314,1,0.8816197639771803,344.7322418689728,5
EEIPU,8,15,-2.6540572600524586,1.4591138363614746,58.43479589185779,1,0.8726256040013364,425.97407627105713,5
EEIPU,8,16,-2.6540572600524586,1.4330443133294501,59.867840205187235,1,0.8637921398223527,341.31575298309326,5
EEIPU,8,17,-2.6540572600524586,0.9511701619682096,60.81901036715544,2,0.8579290081133665,430.9070551395416,5
EEIPU,8,18,-2.6540572600524586,1.543578617650692,62.36258898480614,2,0.8484141966733884,414.4825143814087,5
EEIPU,8,19,-2.6540572600524586,1.3827501893318472,63.74533917413798,1,0.8398907517580197,545.5830392837524,5
EEIPU,8,20,-2.6540572600524586,1.4205266926785174,65.1658658668165,1,0.831134447756567,523.6428320407867,5
EEIPU,8,21,-2.6540572600524586,1.3829405276202333,66.54880639443674,1,0.8226098295722096,421.28007769584656,5
EEIPU,8,22,-2.6540572600524586,1.7331413538417677,68.28194774827851,1,0.8119265297440924,524.9653704166412,5
EEIPU,8,23,-2.6540572600524586,0.666359748500488,68.948307496779,2,0.8078190050053635,654.3993799686432,5
EEIPU,8,24,-2.6540572600524586,1.5346527064530595,70.48296020323205,1,0.7983592139971305,514.5119624137878,5
EEIPU,8,25,-2.6540572600524586,0.7133919752612493,71.1963521784933,2,0.7939617767368662,424.3799946308136,5
EEIPU,8,26,-2.6454078283122007,1.973317666226881,73.16966984472018,1,0.7817980001137469,533.0645451545715,5
EEIPU,8,27,-2.6454078283122007,1.679359512499095,74.84902935721927,1,0.771446218274684,437.9255886077881,5
EEIPU,8,28,-2.6454078283122007,2.594740684049385,77.44377004126865,1,0.7554519125347242,413.8231954574585,5
EEIPU,8,29,-2.6454078283122007,2.250612533856992,79.69438257512564,1,0.7415788557048151,397.2380712032318,5
EEIPU,8,30,-2.6454078283122007,0.7711790647096304,80.46556163983527,2,0.7368252116057937,460.9023516178131,5
EEIPU,8,31,-2.6454078283122007,3.350405188203786,83.81596682803905,1,0.7161728954563242,458.4944658279419,5
EEIPU,8,32,-2.6454078283122007,4.432476070450375,88.24844289848943,0,0.688850559204518,489.26057744026184,5
EEIPU,8,33,-2.6454078283122007,2.534281167439024,90.78272406592845,1,0.6732289334782108,496.0255169868469,5
EEIPU,8,34,-2.6454078283122007,2.3472434105842632,93.12996747651272,1,0.6587602318519653,516.9732508659363,5
EEIPU,8,35,-2.6454078283122007,2.598322796251229,95.72829027276394,1,0.6427438455248766,680.2924327850342,5
EEIPU,8,36,-2.6454078283122007,2.4029738131831353,98.13126408594708,1,0.6279316147345583,558.1569259166718,5
EEIPU,8,37,-2.6454078283122007,0.6703684244677617,98.80163251041485,2,0.6237993800163592,509.15439677238464,5
EEIPU,8,38,-2.6454078283122007,1.9774188279976879,100.77905133841253,1,0.6116103233197224,652.9496538639069,5
EEIPU,8,39,-2.6454078283122007,1.9034154988694074,102.68246683728194,1,0.5998774323891404,764.3746354579926,5
EEIPU,8,40,-2.6454078283122007,1.1635990384839108,103.84606587576585,2,0.592704862546365,528.575207233429,5
EEIPU,8,41,-2.6454078283122007,3.1320120218198695,106.97807789758572,1,0.5733987491585567,840.687917470932,5
EEIPU,8,42,-2.6454078283122007,3.7683163025367747,110.7463942001225,1,0.5501703766902963,620.600786447525,5
EEIPU,8,43,-2.6454078283122007,3.1107407471496895,113.85713494727219,1,0.5309953820969961,608.3537673950195,5
EEIPU,8,44,-2.6454078283122007,2.9586441166987894,116.81577906397098,1,0.5127579301353754,690.4243977069855,5
EEIPU,8,45,-2.6454078283122007,3.0283015235549673,119.84408058752595,1,0.49409110121552546,979.5708820819855,5
EEIPU,8,46,-2.6454078283122007,2.5491178831497434,122.3931984706757,1,0.47837802012001196,645.6660530567169,5
EEIPU,8,47,-2.6454078283122007,3.5722848358370083,125.96548330651271,1,0.45635801010289084,840.5509507656097,5
EEIPU,8,48,-2.6454078283122007,3.2798257330695857,129.24530903958228,1,0.4361407545324286,774.8192629814148,5
EEIPU,8,49,-2.6454078283122007,3.664465788647231,132.9097748282295,1,0.4135525296059292,600.6983697414398,5
EEIPU,8,50,-2.6454078283122007,2.348674026703892,135.2584488549334,1,0.3990750094831941,646.1904287338257,5
EEIPU,8,51,-2.6454078283122007,1.8452894835533076,137.1037383384867,1,0.38770041457276017,1252.8546571731567,5
EEIPU,8,52,-2.6454078283122007,1.176175955356062,138.27991429384275,2,0.3804503190431385,784.9973692893982,5
EEIPU,8,53,-2.6431545293605603,2.2008142745032027,140.48072856834597,1,0.36688422490523104,503.0911056995392,5
