acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta,duration,n_prefs
EEIPU,2,1,-14.155467559287734,3.291843780748714,48.66219651394743,0,0.9787114318700547,223.88414859771729,5
EEIPU,2,2,-9.474781117028574,0.6562735328377143,49.318470046785144,2,0.9744672681896879,338.7502295970917,5
EEIPU,2,3,-9.474781117028574,0.7627025384540832,50.08117258523923,2,0.969534821198212,373.61747574806213,5
EEIPU,2,4,-9.474781117028574,0.7256066254765183,50.806779210715746,2,0.9648422758920423,357.0152587890625,5
EEIPU,2,5,-8.652027848378347,0.6579610807905287,51.464740291506274,2,0.9605871987291534,514.0560097694397,5
EEIPU,2,6,-8.652027848378347,2.3754878882706647,53.840228179776936,1,0.9452247638386957,647.2234778404236,5
EEIPU,2,7,-8.294037104960376,0.8470241575546041,54.68725233733154,2,0.9397470034445773,856.2614758014679,5
EEIPU,2,8,-8.294037104960376,2.2823299918325946,56.96958232916414,1,0.9249870267378165,779.7013213634491,5
EEIPU,2,9,-8.294037104960376,2.4604152570308067,59.42999758619494,1,0.9090753610222146,1115.263296365738,5
EEIPU,2,10,-6.8866370899652765,3.9330519170063214,63.36304950320127,0,0.8836400581128044,844.4561970233917,5
EEIPU,2,11,-6.8866370899652765,0.641371856939378,64.00442136014064,2,0.8794922645410276,618.2304351329803,5
EEIPU,2,12,-6.8866370899652765,1.028225923950054,65.0326472840907,2,0.8728426605218452,824.5481235980988,5
EEIPU,2,13,-5.004140841983744,4.094391391375822,69.12703867546652,0,0.8463639647235469,587.5850558280945,5
EEIPU,2,14,-5.004140841983744,1.010830029224229,70.13786870469075,2,0.8398268610885621,635.7567799091339,5
EEIPU,2,15,-5.004140841983744,1.0796762768462884,71.21754498153703,2,0.8328445242862061,685.2322688102722,5
EEIPU,2,16,-4.951465895517383,2.875633789844857,74.09317877138189,1,0.814247613275453,675.6717264652252,5
EEIPU,2,17,-3.206837759807776,4.9773378667519905,79.07051663813388,0,0.7820588451140409,974.4053165912628,5
EEIPU,2,18,-3.206837759807776,0.6443325801109241,79.71484921824481,2,0.7778919043526799,820.3981053829193,5
EEIPU,2,19,-3.206837759807776,4.920029698078746,84.63487891632356,0,0.7460737518505944,1207.9517323970795,5
EEIPU,2,20,-3.206837759807776,0.691989957059489,85.32686887338305,2,0.7415986077285522,1169.1989374160767,5
EEIPU,2,21,-3.206837759807776,2.592226859278421,87.91909573266148,1,0.7248345077962427,1043.626362323761,5
EEIPU,2,22,-3.206837759807776,2.1958879104439157,90.11498364310539,1,0.7106335576598495,1265.3122143745422,5
EEIPU,2,23,-3.206837759807776,2.170922258089346,92.28590590119474,1,0.6965940620232618,963.0610990524292,5
EEIPU,2,24,-3.106983775872866,4.79145005004628,97.07735595124102,0,0.6656074424794753,1519.2810244560242,5
EEIPU,2,25,-3.106983775872866,0.7690748483082746,97.8464307995493,2,0.66063378534514,942.4334027767181,5
EEIPU,2,26,-3.106983775872866,0.9678453032370682,98.81427610278637,2,0.6543746667327361,1268.460942029953,5
EEIPU,2,27,-3.106983775872866,2.081533479064813,100.89580958185118,1,0.6409132541520473,1344.579904794693,5
EEIPU,2,28,-3.106983775872866,1.9529271550440397,102.84873673689522,1,0.6282835470450109,1431.974007844925,5
EEIPU,2,29,-3.106983775872866,2.5076475445206508,105.35638428141587,1,0.6120664270499436,1624.306479215622,5
EEIPU,2,30,-3.106983775872866,1.625557243628001,106.98194152504387,1,0.6015538424818418,2462.6210403442383,5
EEIPU,2,31,-3.106983775872866,0.7387542894063454,107.72069581445021,2,0.5967762703767223,1363.1859095096588,5
EEIPU,2,32,-3.105313254956661,0.9669176010757982,108.687613415526,2,0.5905231512746173,1807.173828125,5
EEIPU,2,33,-3.094561775083866,1.6336584740267874,110.32127188955279,1,0.5799581755218883,1005.4923021793365,5
EEIPU,2,34,-3.0936104081828866,1.718664370171735,112.03993625972453,1,0.5688434611023028,907.060375213623,5
EEIPU,2,35,-3.0936104081828866,1.683749158789115,113.72368541851364,1,0.5579545456287783,2092.757643699646,5
EEIPU,2,36,-3.0936104081828866,0.9174479582182103,114.64113337673184,2,0.5520213499290221,2691.018197774887,5
EEIPU,2,37,-3.0936104081828866,0.7324706617461321,115.37360403847798,2,0.5472844144532377,3339.22105884552,5
