acqf,trial,iteration,best_f,sum_c_x,cum_costs
EIPS,8,0,-41.59817819001174,172.33909077517035,172.33909077517035
EIPS,8,1,-41.59817819001174,485.9597089522954,658.2987997274657
EIPS,8,2,-41.59817819001174,394.4054589535114,1052.704258680977
EIPS,8,3,-41.59817819001174,370.4385228973814,1423.1427815783586
EIPS,8,4,-41.59817819001174,411.412198739106,1834.5549803174645
EIPS,8,5,-38.5943028801685,117.36836791926144,1951.9233482367256
EIPS,8,6,-38.5943028801685,117.36836791926144,2069.291716155987
EIPS,8,7,-27.40001591439775,154.93123814708358,2224.2229543030708
EIPS,8,8,-27.40001591439775,151.61563450174833,2375.838588804819
EIPS,8,9,-25.13523162868565,140.21710783206515,2516.0556966368845
EIPS,8,10,-25.13523162868565,144.01069262871323,2660.066389265597
EIPS,8,11,-25.13523162868565,133.97094501890444,2794.037334284502
EIPS,8,12,-25.13523162868565,125.25781839160368,2919.2951526761058
EIPS,8,13,-25.13523162868565,189.57812022623955,3108.873272902345
EIPS,8,14,-25.13523162868565,129.33249467983083,3238.205767582176
EIPS,8,15,-25.13523162868565,323.78052855742305,3561.9862961395997
EIPS,8,16,-25.13523162868565,306.86710848194065,3868.85340462154
EIPS,8,17,-25.13523162868565,106.0314191517356,3974.884823773276
EIPS,8,18,-25.13523162868565,114.90770426613228,4089.792528039408
EIPS,8,19,-25.13523162868565,103.34898199738387,4193.141510036792
EIPS,8,20,-25.13523162868565,136.47762922069745,4329.619139257489
EIPS,8,21,-25.13523162868565,102.97554395470056,4432.59468321219
EIPS,8,22,-23.147861716489206,219.52380780460413,4652.118491016794
EIPS,8,23,-23.147861716489206,125.76274586562212,4777.8812368824165
EIPS,8,24,-23.147861716489206,218.0496017430032,4995.93083862542
EIPS,8,25,-22.59680075370393,183.4019992251478,5179.332837850568
EIPS,8,26,-22.59680075370393,225.25413758365292,5404.58697543422
EIPS,8,27,-22.59680075370393,259.4067001403986,5663.9936755746185
EIPS,8,28,-22.59680075370393,575.2791539933984,6239.272829568017
EIPS,8,29,-22.59680075370393,150.63919961136153,6389.912029179379
EIPS,8,30,-22.59680075370393,325.2792708110879,6715.191299990467
