acqf,trial,iteration,best_f,sum_c_x,cum_costs
MS_BO,9,1,-11.879350376683114,39.38717054329363,614.2346915197992
MS_BO,9,2,-11.879350376683114,127.01232719718647,741.2470187169856
MS_BO,9,3,-11.879350376683114,74.73753062725493,815.9845493442406
MS_BO,9,4,-11.879350376683114,8.71811810763276,824.7026674518734
MS_BO,9,5,-11.879350376683114,49.31758020601727,874.0202476578906
MS_BO,9,6,-11.879350376683114,173.91453223776853,1047.9347798956592
MS_BO,9,7,-11.879350376683114,58.506714574560725,1106.4414944702198
MS_BO,9,8,-11.879350376683114,48.716349603831304,1155.1578440740511
MS_BO,9,9,-11.879350376683114,63.62465900553236,1218.7825030795834
MS_BO,9,10,-11.879350376683114,81.71180138062198,1300.4943044602055
MS_BO,9,11,-11.879350376683114,34.73068808210592,1335.2249925423114
MS_BO,9,12,-11.879350376683114,17.830121940352942,1353.0551144826643
MS_BO,9,13,-11.879350376683114,39.11876345519663,1392.1738779378609
MS_BO,9,14,-11.879350376683114,11.50244818351442,1403.6763261213753
MS_BO,9,15,-11.879350376683114,67.44067980026846,1471.1170059216438
MS_BO,9,16,-11.879350376683114,29.7571422640009,1500.8741481856448
