acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta
EEIPU,3,1,-4.325545958986608,3.727535394766395,65.02969226992609,0,0.9889945109765802
EEIPU,3,2,-4.325545958986608,1.570711129625342,66.60040339955142,2,0.9843570113245781
EEIPU,3,3,-3.6786643023599477,1.8913619818461824,68.49176538139761,2,0.9787727951264577
EEIPU,3,4,-2.522125745630661,1.7612007750244096,70.25296615642202,2,0.9735728778232486
EEIPU,3,5,-2.522125745630661,2.2308067050320264,72.48377286145404,2,0.9669864564736159
EEIPU,3,6,-2.522125745630661,2.5568931235503696,75.04066598500441,1,0.9594372701547413
EEIPU,3,7,-2.001074342186646,3.485665509523966,78.52633149452838,0,0.9491458981242463
EEIPU,3,8,-2.001074342186646,2.654699843774539,81.18103133830292,1,0.9413079390180349
EEIPU,3,9,-2.001074342186646,2.6513455271806494,83.83237686548357,1,0.9334798834782675
EEIPU,3,10,-2.001074342186646,1.962761766213191,85.79513863169676,2,0.9276848605513286
EEIPU,3,11,-2.001074342186646,2.683909211146295,88.47904784284306,1,0.9197606612520818
EEIPU,3,12,-1.7445445944932714,3.4448912788660992,91.92393912170915,0,0.9095896744897114
EEIPU,3,13,-1.7445445944932714,2.319590921137502,94.24353004284666,1,0.9027411191527868
EEIPU,3,14,-1.7181989837712732,2.3751402336554905,96.61867027650214,1,0.8957285553533179
EEIPU,3,15,-1.3882028166093918,3.647921334473031,100.26659161097517,0,0.8849581255778661
EEIPU,3,16,-1.3882028166093918,1.8635750896673595,102.13016670064253,2,0.8794559497373768
EEIPU,3,17,-1.3882028166093918,2.5827795549868955,104.71294625562943,1,0.8718303341410149
EEIPU,3,18,-1.3882028166093918,2.6141772922914717,107.3271235479209,1,0.8641120172241638
EEIPU,3,19,-1.3882028166093918,2.5934821822622256,109.92060573018313,1,0.8564548022908336
EEIPU,3,20,-1.3882028166093918,2.437317376526572,112.3579231067097,1,0.8492586614650174
EEIPU,3,21,-1.3882028166093918,2.964885005199396,115.3228081119091,1,0.8405048855984654
EEIPU,3,22,-1.3882028166093918,3.2161646555503367,118.53897276745943,0,0.8310092105570248
EEIPU,3,23,-1.3882028166093918,4.1637150821821525,122.70268784964158,0,0.8187159079372989
EEIPU,3,24,-1.3882028166093918,4.013328257770068,126.71601610741165,0,0.8068666200270396
EEIPU,3,25,-1.3882028166093918,3.8603797861108804,130.57639589352252,0,0.7954689100490401
EEIPU,3,26,-1.366262298155022,3.9037705975124286,134.48016649103494,0,0.783943089389847
EEIPU,3,27,-1.366262298155022,3.723509928414294,138.20367641944924,0,0.772949485491868
EEIPU,3,28,-1.366262298155022,3.853506748791744,142.05718316824098,0,0.7615720680473427
EEIPU,3,29,-1.366262298155022,4.383201798893362,146.44038496713435,0,0.748630734384117
EEIPU,3,30,-1.366262298155022,4.369026070255854,150.8094110373902,0,0.735731254334445
EEIPU,3,31,-1.366262298155022,5.686208419497606,156.4956194568878,0,0.7189428143283427
EEIPU,3,32,-1.366262298155022,4.053801073395604,160.54942053028338,0,0.7069740310730522
EEIPU,3,33,-1.366262298155022,5.053942536696847,165.60336306698022,0,0.6920523460393687
EEIPU,3,34,-1.366262298155022,4.899817692671851,170.50318075965208,0,0.6775857121586627
EEIPU,3,35,-1.366262298155022,6.239947904907518,176.7431286645596,0,0.6591623651206729
EEIPU,3,36,-1.366262298155022,5.426662196799432,182.16979086135905,0,0.6431402312129609
EEIPU,3,37,-1.2805896485910613,4.194633743942107,186.36442460530117,0,0.6307556417356786
EEIPU,3,38,-1.2805896485910613,6.437688292164924,192.8021128974661,0,0.611748469346358
EEIPU,3,39,-1.2805896485910613,5.9842872437515755,198.78640014121765,0,0.5940799563480457
EEIPU,3,40,-1.2805896485910613,6.093948885488417,204.88034902670609,0,0.5760876690950021
EEIPU,3,41,-1.2805896485910613,6.084093410086081,210.96444243679215,0,0.5581244799764828
EEIPU,3,42,-1.2805896485910613,6.582922023657554,217.5473644604497,0,0.5386885073026587
EEIPU,3,43,-1.2805896485910613,6.328525860504547,223.87589032095426,0,0.5200036352582509
EEIPU,3,44,-1.2805896485910613,5.655525093573602,229.53141541452786,0,0.5033057872843888
EEIPU,3,45,-1.2805896485910613,4.432378422221718,233.96379383674957,0,0.49021926042219083
EEIPU,3,46,-1.2050982265602566,4.338499924470424,238.30229376122,0,0.4774099083328972
EEIPU,3,47,-1.2050982265602566,6.282735704060098,244.5850294652801,0,0.45886023099779727
EEIPU,3,48,-1.2050982265602566,4.3725135591975866,248.95754302447767,0,0.44595045419244
EEIPU,3,49,-1.2050982265602566,4.653254771772043,253.61079779624973,0,0.43221179341786603
EEIPU,3,50,-1.2050982265602566,6.092009345604281,259.702807141854,0,0.4142252326255116
EEIPU,3,51,-1.2050982265602566,6.713893504171214,266.4167006460252,0,0.39440256873657575
EEIPU,3,52,-1.2050982265602566,5.2349226533309245,271.6516232993561,0,0.37894654278426004
EEIPU,3,53,-1.0942423512934982,6.346281619737315,277.99790491909346,0,0.3602092471428521
EEIPU,3,54,-1.0942423512934982,11.59780437087366,289.5957092899671,0,0.3259669140241295
EEIPU,3,55,-1.0942423512934982,6.541800854157094,296.1375101441242,0,0.30665235094985016
EEIPU,3,56,-1.0942423512934982,7.4109792139525394,303.5484893580767,0,0.28477155257930686
EEIPU,3,57,-1.0942423512934982,10.396496201893914,313.94498555997063,0,0.25407606274100314
EEIPU,3,58,-1.0942423512934982,11.54896153588331,325.49394709585397,0,0.21997793731648868
EEIPU,3,59,-1.0942423512934982,11.127093115565039,336.62104021141903,0,0.18712537169957763
EEIPU,3,60,-1.0942423512934982,10.75309376991302,347.374133981332,0,0.15537703320794596
EEIPU,3,61,-1.0942423512934982,11.490570646086415,358.86470462741846,0,0.12145130595773981
EEIPU,3,62,-1.0942423512934982,6.33111217741852,365.19581680483697,0,0.1027587978537395
EEIPU,3,63,-1.0942423512934982,5.844385232824017,371.040202037661,0,0.08550334331968194
EEIPU,3,64,-1.0942423512934982,7.108000280187532,378.14820231784853,0,0.0645170854368185
EEIPU,3,65,-1.0942423512934982,13.83792423750478,391.9861265553533,0,0.02366083400682565
EEIPU,3,66,-1.0942423512934982,7.166860924779435,399.1529874801327,0,0.0025007910060858944
EEIPU,3,67,-1.0942423512934982,14.499824937251045,413.65281241738376,0,-0.04030971172246728
