acqf,trial,iteration,best_f,sum_c_x,cum_costs
MS_BO,10,1,-22.01990567263765,35.44780777396633,518.6835461159983
MS_BO,10,2,-17.56905276277751,111.64068777440035,630.3242338903987
MS_BO,10,3,-17.56905276277751,60.7675872708539,691.0918211612526
MS_BO,10,4,-17.56905276277751,11.784946754666944,702.8767679159196
MS_BO,10,5,-17.56905276277751,44.505752374180126,747.3825202900997
MS_BO,10,6,-17.56905276277751,151.87738393618895,899.2599042262887
MS_BO,10,7,-17.56905276277751,53.54725478838644,952.8071590146751
MS_BO,10,8,-17.56905276277751,45.10623611099125,997.9133951256664
MS_BO,10,9,-17.56905276277751,60.43237715935293,1058.3457722850194
MS_BO,10,10,-14.721138142052336,69.91711845572361,1128.262890740743
MS_BO,10,11,-14.721138142052336,27.81212319840634,1156.0750139391494
MS_BO,10,12,-14.721138142052336,22.020470598437754,1178.095484537587
MS_BO,10,13,-14.721138142052336,27.453278590254918,1205.548763127842
MS_BO,10,14,-14.721138142052336,11.746275800437846,1217.2950389282798
MS_BO,10,15,-14.721138142052336,51.60113736754576,1268.8961762958256
MS_BO,10,16,-14.721138142052336,25.54998094554191,1294.4461572413675
MS_BO,10,17,-14.721138142052336,18.04783207148896,1312.4939893128565
MS_BO,10,18,-14.721138142052336,26.490632332425385,1338.9846216452818
MS_BO,10,19,-14.721138142052336,34.63459134480673,1373.6192129900885
MS_BO,10,20,-14.721138142052336,253.66041257119832,1627.2796255612868
