acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta
EEIPU,2,1,-1.3158639160199868,3.1371576716054577,69.03686093036507,0,0.9906101320405736
EEIPU,2,2,-1.3158639160199868,1.3813921181865925,70.41825304855166,2,0.9864754690915714
EEIPU,2,3,-1.3158639160199868,1.5337353268737572,71.95198837542542,2,0.9818848256775022
EEIPU,2,4,-1.3158639160199868,1.7145416542451652,73.66653002967058,2,0.9767530084628259
EEIPU,2,5,-1.3158639160199868,1.435786826649317,75.1023168563199,2,0.9724555359952651
EEIPU,2,6,-1.3158639160199868,2.833580374715252,77.93589723103516,1,0.9639743092428393
EEIPU,2,7,-1.3158639160199868,1.4141710434860846,79.35006827452123,2,0.9597415352606559
EEIPU,2,8,-1.3158639160199868,3.3489863225790475,82.69905459710029,1,0.9497176401751247
EEIPU,2,9,-1.3158639160199868,2.3668621752132064,85.06591677231349,2,0.9426333538147137
EEIPU,2,10,-1.3158639160199868,3.457506231120475,88.52342300343396,0,0.9322846463611604
EEIPU,2,11,-1.3158639160199868,1.4141710434860846,89.93759404692004,2,0.9280518723789769
EEIPU,2,12,-1.3158639160199868,3.2401686348191134,93.17776268173915,1,0.9183536809483699
EEIPU,2,13,-1.3158639160199868,3.8441476942617117,97.02191037600086,1,0.9068477118374267
EEIPU,2,14,-1.3158639160199868,2.5186767417247107,99.54058711772556,2,0.8993090272978095
EEIPU,2,15,-1.3158639160199868,1.5237991079656765,101.06438622569124,2,0.8947481241114653
EEIPU,2,16,-1.3158639160199868,6.910318397459497,107.97470462315073,0,0.8740647590715009
EEIPU,2,17,-1.3158639160199868,1.5261000080132647,109.50080463116399,2,0.8694969690309096
EEIPU,2,18,-1.3158639160199868,1.820545813123239,111.32135044428722,2,0.864047869371674
EEIPU,2,19,-1.3158639160199868,1.7889007801428656,113.11025122443009,2,0.85869348687758
EEIPU,2,20,-1.3158639160199868,2.695972859015471,115.80622408344556,2,0.8506241349933957
EEIPU,2,21,-1.3158639160199868,3.0757659745435526,118.88199005798911,2,0.8414180193312903
EEIPU,2,22,-1.3158639160199868,4.347786992055884,123.229777050045,0,0.8284046008025926
EEIPU,2,23,-1.3158639160199868,5.218091449279984,128.44786849932498,0,0.8127862625365798
EEIPU,2,24,1.1793107075804468,8.445689282526729,136.8935577818517,0,0.7875073586717685
EEIPU,2,25,1.1793107075804468,4.887214696245032,141.78077247809674,0,0.7728793719746175
EEIPU,2,26,1.1793107075804468,7.329465076581738,149.11023755467846,0,0.7509414534870492
EEIPU,2,27,1.1793107075804468,5.798999569295808,154.90923712397426,0,0.7335843914734614
EEIPU,2,28,1.1793107075804468,5.478170938138025,160.38740806211229,0,0.7171876058627594
EEIPU,2,29,1.1793107075804468,6.800329532408968,167.18773759452125,0,0.6968334499438984
EEIPU,2,30,1.1793107075804468,7.553679740161,174.74141733468224,0,0.6742244315927076
EEIPU,2,31,1.1793107075804468,7.445095873536722,182.18651320821897,0,0.6519404170433194
EEIPU,2,32,1.1793107075804468,7.199749674070456,189.38626288228943,0,0.6303907514360283
EEIPU,2,33,1.1793107075804468,3.8083716302041792,193.19463451249362,0,0.6189918641337707
EEIPU,2,34,1.1793107075804468,8.221881587911664,201.4165161004053,0,0.5943828420284133
EEIPU,2,35,1.1793107075804468,5.9564978944013145,207.3730139948066,0,0.5765543697028871
EEIPU,2,36,1.1793107075804468,8.116460063970173,215.48947405877678,0,0.552260886149784
EEIPU,2,37,1.1793107075804468,6.939161781762833,222.4286358405396,0,0.5314911895962452
EEIPU,2,38,1.1793107075804468,5.5464211950402795,227.97505703557988,0,0.5148901232424012
EEIPU,2,39,1.1793107075804468,7.305955406829307,235.28101244240918,0,0.4930225718571125
EEIPU,2,40,1.1793107075804468,8.003176548914468,243.28418899132365,0,0.46906815868545076
EEIPU,2,41,1.1793107075804468,8.577916114511767,251.8621051058354,0,0.44339348494771585
EEIPU,2,42,1.1793107075804468,4.338855378366961,256.20096048420237,0,0.4304067997496258
EEIPU,2,43,1.1793107075804468,6.411258247953347,262.6122187321557,0,0.411217178218344
EEIPU,2,44,1.1793107075804468,7.837465991813961,270.4496847239697,0,0.3877587554984023
EEIPU,2,45,1.1793107075804468,7.0824077304085336,277.53209245437824,0,0.3665603076086842
EEIPU,2,46,1.1793107075804468,10.02527993028895,287.5573723846672,0,0.3365535101647014
EEIPU,2,47,1.1793107075804468,9.439889360904733,296.9972617455719,0,0.30829885294655507
EEIPU,2,48,1.1793107075804468,12.053725194801823,309.0509869403737,0,0.2722206892562744
EEIPU,2,49,1.1793107075804468,13.456827982112117,322.50781492248586,0,0.231942880127196
EEIPU,2,50,1.1793107075804468,7.493895583694853,330.0017105061807,0,0.20951280252238969
EEIPU,2,51,1.1793107075804468,11.542844269095301,341.544554775276,0,0.17496376326177743
EEIPU,2,52,1.1793107075804468,11.780255870191645,353.32481064546766,0,0.1397041242099887
EEIPU,2,53,1.1793107075804468,12.497478287196621,365.82228893266426,0,0.10229775729234464
EEIPU,2,54,1.1793107075804468,14.351286918703687,380.17357585136796,0,0.05934273133551732
EEIPU,2,55,1.1793107075804468,8.71085744208786,388.8844332934558,0,0.03327014915869162
EEIPU,2,56,1.1793107075804468,10.987648029644845,399.87208132310064,0,0.0003828750771760853
EEIPU,2,57,1.1793107075804468,12.104024820977449,411.9761061440781,0,-0.03584584108691627
