acqf,trial,iteration,best_f,sum_c_x,cum_costs
EIPS,4,1,-9.808427210869112,38.30301402470979,38.30301402470979
EIPS,4,2,-9.808427210869112,34.79215439712016,73.09516842182995
EIPS,4,3,-9.808427210869112,36.38363198960696,109.47880041143691
EIPS,4,4,-9.808427210869112,40.42749192283138,149.9062923342683
EIPS,4,5,-9.808427210869112,39.059219877747516,188.96551221201582
EIPS,4,6,-9.808427210869112,42.96526356073951,231.93077577275534
EIPS,4,7,-9.808427210869112,40.235371340605624,272.166147113361
EIPS,4,8,-9.808427210869112,35.37187618359066,307.5380232969516
EIPS,4,9,-9.808427210869112,37.0424411541601,344.5804644511117
EIPS,4,10,-9.808427210869112,33.85487261234228,378.43533706345397
EIPS,4,11,-9.808427210869112,37.58084052199837,416.01617758545234
EIPS,4,12,-7.400244464755616,39.18349606144973,455.19967364690206
EIPS,4,13,-7.400244464755616,39.561705922182306,494.76137956908434
EIPS,4,14,-7.400244464755616,37.34073453618551,532.1021141052698
EIPS,4,15,-7.400244464755616,36.27530235479318,568.377416460063
EIPS,4,16,-7.400244464755616,42.11001732716363,610.4874337872267
EIPS,4,17,-7.400244464755616,37.72238690831189,648.2098206955386
EIPS,4,18,-7.400244464755616,41.10954621058141,689.31936690612
EIPS,4,19,-7.400244464755616,44.61197036802504,733.931337274145
EIPS,4,20,-7.400244464755616,43.50585618303983,777.4371934571848
EIPS,4,21,-6.97708672513627,40.21627037584294,817.6534638330277
EIPS,4,22,-6.97708672513627,37.11286255343446,854.7663263864621
EIPS,4,23,-6.97708672513627,48.122718930088595,902.8890453165507
EIPS,4,24,-6.97708672513627,46.08946582232267,948.9785111388734
EIPS,4,25,-6.97708672513627,37.39998595427592,986.3784970931493
EIPS,4,26,-6.97708672513627,38.14710811700528,1024.5256052101547
EIPS,4,27,-6.97708672513627,42.88188840896647,1067.4074936191212
EIPS,4,28,-6.97708672513627,44.4766480730849,1111.884141692206
EIPS,4,29,-6.97708672513627,40.81265308590896,1152.696794778115
EIPS,4,30,-6.97708672513627,42.22191083793697,1194.918705616052
EIPS,4,31,-6.97708672513627,44.06708675147848,1238.9857923675304
EIPS,4,32,-6.97708672513627,41.20657154103622,1280.1923639085667
EIPS,4,33,-6.97708672513627,45.015258123945735,1325.2076220325125
EIPS,4,34,-6.97708672513627,40.85328733681484,1366.0609093693274
EIPS,4,35,-5.907924714796172,43.3057377825012,1409.3666471518286
EIPS,4,36,-5.907924714796172,41.976299422531554,1451.3429465743602
EIPS,4,37,-5.187215260171499,45.353377346422306,1496.6963239207826
EIPS,4,38,-5.187215260171499,34.84285181147352,1531.5391757322561
EIPS,4,39,-5.187215260171499,48.71964498679786,1580.258820719054
EIPS,4,40,-5.187215260171499,43.58988509286236,1623.8487058119165
EIPS,4,41,-5.187215260171499,35.521121611775605,1659.3698274236922
EIPS,4,42,-5.187215260171499,43.474889290807084,1702.8447167144993
EIPS,4,43,-5.187215260171499,42.18578746895375,1745.030504183453
EIPS,4,44,-5.187215260171499,47.56689153962551,1792.5973957230785
EIPS,4,45,-5.187215260171499,39.81245647092693,1832.4098521940055
EIPS,4,46,-5.187215260171499,46.795581605110534,1879.205433799116
EIPS,4,47,-4.928653406054151,41.65309121351333,1920.8585250126293
EIPS,4,48,-4.928653406054151,34.34169251080025,1955.2002175234295
EIPS,4,49,-4.928653406054151,35.45764498190468,1990.6578625053342
EIPS,4,50,-4.928653406054151,44.33084716790574,2034.9887096732398
