acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta
EEIPU,1,1,-2.066465328775198,3.5946023624691494,79.2522424025814,0,0.9889172590255751
EEIPU,1,2,-2.066465328775198,1.595534222449122,80.84777662503052,2,0.9839979687341482
EEIPU,1,3,-2.066465328775198,1.5613412584241309,82.40911788345466,2,0.9791841008859362
EEIPU,1,4,-2.066465328775198,2.401807039704885,84.81092492315955,2,0.971778940980206
EEIPU,1,5,-2.066465328775198,2.888233061137991,87.69915798429754,2,0.9628740509081993
EEIPU,1,6,-2.066465328775198,3.0198601522764026,90.71901813657395,2,0.9535633332065403
EEIPU,1,7,-2.066465328775198,4.65984435900436,95.37886249557832,0,0.9391962787164
EEIPU,1,8,-2.066465328775198,2.1955846361799582,97.57444713175828,2,0.9324269358638306
EEIPU,1,9,-2.066465328775198,2.793655009558528,100.36810214131681,2,0.9238136452350518
EEIPU,1,10,-2.066465328775198,2.804087457195659,103.17218959851247,2,0.9151681896814124
EEIPU,1,11,-1.6885546925785637,4.435005896079781,107.60719549459226,1,0.9014943485691129
EEIPU,1,12,-1.6885546925785637,4.39105208645027,111.99824758104253,1,0.8879560241671036
EEIPU,1,13,-1.6817630994855404,4.687387168099356,116.68563474914188,1,0.8735040507379189
EEIPU,1,14,-1.6817630994855404,5.271183067890887,121.95681781703277,0,0.8572521400453322
EEIPU,1,15,-1.2879588961996102,2.88973350145759,124.84655131849036,2,0.8483426238729304
EEIPU,1,16,-1.2879588961996102,3.0608138237690015,127.90736514225935,2,0.8389056393725169
EEIPU,1,17,-1.2879588961996102,4.641347727679079,132.54871286993844,1,0.8245956129909703
EEIPU,1,18,-1.2879588961996102,2.1496009094337793,134.69831377937223,2,0.8179680454117627
EEIPU,1,19,-1.2879588961996102,5.780572217908365,140.4788859972806,0,0.800145605510224
EEIPU,1,20,-1.2879588961996102,3.639723003578015,144.1186090008586,1,0.7889237502951724
EEIPU,1,21,-1.2879588961996102,2.1551976071418677,146.27380660800048,2,0.7822789271909426
EEIPU,1,22,-1.2879588961996102,4.609905097503503,150.883711705504,0,0.7680658435281313
EEIPU,1,23,-1.2879588961996102,5.4130317536035415,156.29674345910755,0,0.7513765903751575
EEIPU,1,24,-1.2879588961996102,4.6013515635092315,160.8980950226168,0,0.7371898786422888
EEIPU,1,25,-1.2879588961996102,4.977175247436984,165.87527027005376,0,0.7218444416538778
EEIPU,1,26,-1.2879588961996102,4.586049108411762,170.46131937846553,0,0.7077049098672221
EEIPU,1,27,-1.2879588961996102,7.519983720074328,177.98130309853985,0,0.6845195827301676
EEIPU,1,28,-1.2879588961996102,4.181162703896371,182.16246580243623,0,0.6716283812712724
EEIPU,1,29,-1.2879588961996102,4.795297953258208,186.95776375569443,0,0.6568437014229441
EEIPU,1,30,-1.2879588961996102,7.707448312461595,194.66521206815602,0,0.6330803906009633
EEIPU,1,31,-1.2879588961996102,8.714325668572842,203.37953773672888,0,0.6062127138977088
EEIPU,1,32,-1.2879588961996102,6.423474763363273,209.80301250009214,0,0.5864081013760584
EEIPU,1,33,-1.2879588961996102,5.581002392217783,215.38401489230992,0,0.5692009675533038
EEIPU,1,34,-1.2879588961996102,6.86197862106224,222.24599351337216,0,0.5480443766537653
EEIPU,1,35,-1.2879588961996102,6.580176055178837,228.826169568551,0,0.527756628682786
EEIPU,1,36,-1.2879588961996102,4.718955149212718,233.5451247177637,0,0.513207326057633
EEIPU,1,37,-1.2879588961996102,5.05850662391545,238.60363134167918,0,0.49761113126969025
EEIPU,1,38,-1.2879588961996102,6.391204800505274,244.99483614218445,0,0.4779060122673629
EEIPU,1,39,-1.2879588961996102,7.632607566088321,252.62744370827278,0,0.45437344758160225
EEIPU,1,40,-1.2879588961996102,6.256699590151512,258.8841432984243,0,0.4350830299163756
EEIPU,1,41,-1.2879588961996102,7.46690052525264,266.35104382367695,0,0.41206136686201505
EEIPU,1,42,-1.2879588961996102,6.276634938308039,272.627678761985,0,0.39270948529130595
EEIPU,1,43,-1.2879588961996102,9.133971684461905,281.76165044644694,0,0.3645479719891534
EEIPU,1,44,-1.2879588961996102,9.322142074473435,291.0837925209204,0,0.33580629891374525
EEIPU,1,45,-1.2879588961996102,10.61864113327553,301.7024336541959,0,0.30306730936397214
EEIPU,1,46,-1.2879588961996102,10.5228126120426,312.2252462662385,0,0.27062377465779314
EEIPU,1,47,-1.2879588961996102,16.57786865751516,328.8031149237537,0,0.21951152197650473
EEIPU,1,48,-1.2879588961996102,13.185868925498177,341.9889838492519,0,0.17885735356282934
EEIPU,1,49,-1.2879588961996102,12.505920898639385,354.49490474789127,0,0.1402995749853225
EEIPU,1,50,-1.2879588961996102,16.3774491296018,370.8723538774931,0,0.08980524815232031
EEIPU,1,51,-1.2879588961996102,17.225810036873995,388.0981639143671,0,0.036695287310312595
EEIPU,1,52,-1.2879588961996102,14.228422031943968,402.32658594631107,0,-0.007173241098075518
