acqf,trial,iteration,best_f,sum_c_x,cum_costs
CArBO,6,1,-24.457107860830828,10.816834593188593,909.6062984157169
CArBO,6,2,-24.457107860830828,11.960822118964838,921.5671205346817
CArBO,6,3,-24.457107860830828,16.407710173941943,937.9748307086237
CArBO,6,4,-24.457107860830828,19.197839596947894,957.1726703055716
CArBO,6,5,-24.457107860830828,13.078320195890342,970.250990501462
CArBO,6,6,-17.392999828265406,16.3192906692097,986.5702811706717
CArBO,6,7,-11.593482727011594,25.294043135977034,1011.8643243066488
CArBO,6,8,-11.317555868576305,29.296582023078642,1041.1609063297274
CArBO,6,9,-11.317555868576305,26.271349915126372,1067.4322562448538
CArBO,6,10,-10.603637458960613,35.803964228133545,1103.2362204729873
CArBO,6,11,-9.806043283610004,28.172539889902303,1131.4087603628896
CArBO,6,12,-9.123544542847734,52.01639114621394,1183.4251515091034
CArBO,6,13,-9.123544542847734,26.163621692941035,1209.5887732020444
CArBO,6,14,-7.340543803006648,38.93142141084685,1248.5201946128914
CArBO,6,15,-7.340543803006648,68.73593844657847,1317.25613305947
CArBO,6,16,-7.340543803006648,56.629010811660244,1373.8851438711301
CArBO,6,17,-7.340543803006648,56.134062153681896,1430.019206024812
CArBO,6,18,-7.340543803006648,75.05407295621649,1505.0732789810286
