acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta
EEIPU,9,1,-1.95190525701874,3.108862586622963,88.19520627287824,0,0.9901278889489454
EEIPU,9,2,-1.95190525701874,2.037451610210692,90.23265788308893,2,0.9836580151617611
EEIPU,9,3,-1.95190525701874,2.4188682970288244,92.65152618011776,2,0.975976962757292
EEIPU,9,4,-1.95190525701874,2.400996334737244,95.052522514855,1,0.9683526622971519
EEIPU,9,5,-1.95190525701874,2.4814109019842734,97.53393341683928,1,0.9604730075021498
EEIPU,9,6,-1.95190525701874,2.5290303601389548,100.06296377697824,1,0.952442138375219
EEIPU,9,7,-1.95190525701874,3.423598302064972,103.48656207904321,0,0.9415705923707037
EEIPU,9,8,-1.95190525701874,1.9860235916741278,105.47258567071734,2,0.9352640268983716
EEIPU,9,9,-1.806050681310744,2.7317832440532976,108.20436891477064,1,0.9265893213424727
EEIPU,9,10,-1.806050681310744,2.1036579466983625,110.308026861469,2,0.9199092110820192
EEIPU,9,11,-1.806050681310744,2.601306112170858,112.90933297363986,1,0.9116488322130278
EEIPU,9,12,-1.5119621768269185,3.692540421399648,116.6018733950395,0,0.8999232676102632
EEIPU,9,13,-1.5119621768269185,2.7869867677259146,119.38886016276543,1,0.8910732647226486
EEIPU,9,14,-1.5119621768269185,2.6472915207755014,122.03615168354092,1,0.8826668604029259
EEIPU,9,15,-1.511961612610239,3.1229783276667042,125.15913001120762,1,0.8727499251889278
EEIPU,9,16,-1.511961612610239,4.155941675176752,129.31507168638439,0,0.8595528421413884
EEIPU,9,17,-1.511961612610239,2.041328038917171,131.35639972530154,2,0.8530706588572077
EEIPU,9,18,-1.511961612610239,2.8291142172144643,134.185513942516,1,0.8440868813661617
EEIPU,9,19,-1.511961612610239,2.8369317946976302,137.02244573721362,1,0.8350782793642489
EEIPU,9,20,-1.511961612610239,2.7465845403971945,139.76903027761082,2,0.8263565726826537
