acqf,trial,iteration,best_f,sum_c_x,cum_costs
EIPS,5,1,-12.124527393007032,42.49869515054399,42.49869515054399
EIPS,5,2,-12.124527393007032,41.72230332654135,84.22099847708535
EIPS,5,3,-12.124527393007032,45.447354832258696,129.66835330934404
EIPS,5,4,-12.124527393007032,48.64736147738572,178.31571478672976
EIPS,5,5,-12.124527393007032,49.50724101161925,227.822955798349
EIPS,5,6,-11.695207385038895,51.02422097694554,278.84717677529454
EIPS,5,7,-11.695207385038895,51.64973841469506,330.4969151899896
EIPS,5,8,-9.861860177220727,52.283067475158916,382.7799826651485
EIPS,5,9,-9.861860177220727,53.48129071965807,436.2612733848066
EIPS,5,10,-8.007142192052083,50.723396443709625,486.98466982851625
EIPS,5,11,-7.390845950564309,50.595263113821105,537.5799329423373
EIPS,5,12,-6.2382852905621675,52.53383136644612,590.1137643087834
EIPS,5,13,-5.608489729511781,54.47084839972649,644.5846127085099
EIPS,5,14,-5.513794033556106,57.01430156599753,701.5989142745075
EIPS,5,15,-5.238762520415933,58.18999848401334,759.7889127585208
EIPS,5,16,-4.723738865512901,60.996247333789356,820.7851600923102
EIPS,5,17,-4.224967166713401,66.32552088396665,887.1106809762769
EIPS,5,18,-3.6287777975334743,75.90659233768706,963.0172733139639
EIPS,5,19,-2.9370412049875982,81.94077895256581,1044.9580522665296
EIPS,5,20,-1.8884376773047267,87.85792741210777,1132.8159796786374
EIPS,5,21,-1.6473580583387357,83.61672747625582,1216.4327071548933
EIPS,5,22,-1.6473580583387357,83.00505259706364,1299.437759751957
EIPS,5,23,-1.6473580583387357,80.38281615686714,1379.8205759088241
EIPS,5,24,-1.6473580583387357,78.4300438878654,1458.2506197966895
EIPS,5,25,-1.6473580583387357,84.56541564608796,1542.8160354427775
EIPS,5,26,-1.6473580583387357,80.00381575748384,1622.8198512002614
EIPS,5,27,-1.6473580583387357,69.7742117656413,1692.5940629659026
EIPS,5,28,-1.6473580583387357,66.18741512274318,1758.7814780886458
EIPS,5,29,-1.6473580583387357,95.80802406320413,1854.58950215185
EIPS,5,30,-1.6473580583387357,85.97389468659321,1940.5633968384432
EIPS,5,31,-1.6473580583387357,93.32803980597198,2033.891436644415
