acqf,trial,iteration,best_f,sum_c_x,cum_costs
CArBO,8,1,-11.185678053017813,44.38265617988848,44.38265617988848
CArBO,8,2,-11.185678053017813,45.71339873567182,90.0960549155603
CArBO,8,3,-10.622563522600133,47.94815693853977,138.04421185410007
CArBO,8,4,-9.821787444650164,47.55591861134242,185.60013046544248
CArBO,8,5,-9.821787444650164,46.41233403348034,232.0124644989228
CArBO,8,6,-9.821787444650164,46.333955584455566,278.34642008337835
CArBO,8,7,-9.76732516966774,46.764788542265684,325.11120862564405
CArBO,8,8,-9.76732516966774,47.10900903482907,372.2202176604731
CArBO,8,9,-9.76732516966774,47.847849674871355,420.0680673353445
CArBO,8,10,-9.658988288361876,47.14286632974857,467.2109336650931
CArBO,8,11,-9.487061080527655,46.43035233258231,513.6412859976754
CArBO,8,12,-9.487061080527655,46.73927463210094,560.3805606297763
CArBO,8,13,-9.487061080527655,46.95960842915177,607.340169058928
CArBO,8,14,-9.487061080527655,46.9370642746658,654.2772333335938
CArBO,8,15,-8.937171497337378,46.83968446972516,701.116917803319
CArBO,8,16,-8.516392319981293,46.67914196167252,747.7960597649915
CArBO,8,17,-8.516392319981293,46.55722211037071,794.3532818753622
CArBO,8,18,-7.846800092522731,47.5792166807676,841.9324985561298
CArBO,8,19,-7.161551362143843,49.50212594699343,891.4346245031231
CArBO,8,20,-6.94920217350651,51.15283178073011,942.5874562838533
CArBO,8,21,-6.765741686435495,51.98209457848033,994.5695508623336
CArBO,8,22,-6.429557439692799,53.025586312206315,1047.59513717454
CArBO,8,23,-5.62688867202592,55.34140862352032,1102.9365457980603
CArBO,8,24,-4.510501177270726,58.14352384504253,1161.080069643103
CArBO,8,25,-3.2161346843040155,64.59681710691989,1225.6768867500227
CArBO,8,26,-3.2161346843040155,68.12793015465495,1293.8048169046776
CArBO,8,27,-3.2161346843040155,69.10415572572782,1362.9089726304055
CArBO,8,28,-3.2161346843040155,69.13773230401307,1432.0467049344186
CArBO,8,29,-3.2161346843040155,69.19456112983676,1501.2412660642553
CArBO,8,30,-3.2161346843040155,69.33827555054935,1570.5795416148046
CArBO,8,31,-3.2161346843040155,69.35186712270249,1639.9314087375071
CArBO,8,32,-3.2161346843040155,69.52458187829275,1709.4559906158
CArBO,8,33,-3.2161346843040155,69.71276309555246,1779.1687537113523
CArBO,8,34,-3.2161346843040155,70.32901614849153,1849.4977698598439
CArBO,8,35,-3.2161346843040155,70.76162713977145,1920.2593969996153
CArBO,8,36,-3.2161346843040155,70.94971884421908,1991.2091158438343
CArBO,8,37,-3.2161346843040155,71.35545345518236,2062.5645692990165
