acqf,trial,iteration,best_f,sum_c_x,cum_costs
CArBO,7,1,-15.171466166164219,14.329121704820531,243.19229779795518
CArBO,7,2,-15.171466166164219,17.527135085883828,260.719432883839
CArBO,7,3,-15.171466166164219,19.539050755348853,280.25848363918783
CArBO,7,4,-15.171466166164219,21.115265942030852,301.3737495812187
CArBO,7,5,-15.171466166164219,16.805619477806072,318.1793690590248
CArBO,7,6,-15.171466166164219,16.42987553342043,334.60924459244524
CArBO,7,7,-12.377511573971306,22.159479804474675,356.76872439691994
CArBO,7,8,-12.377511573971306,15.573442163330306,372.34216656025023
CArBO,7,9,-12.377511573971306,20.016518372309186,392.3586849325594
CArBO,7,10,-12.377511573971306,20.730192219710545,413.08887715226996
CArBO,7,11,-12.377511573971306,25.4783788656261,438.56725601789606
CArBO,7,12,-10.472712256502916,29.005670157572826,467.57292617546887
CArBO,7,13,-9.912584014934065,24.61981748549848,492.1927436609673
CArBO,7,14,-8.288749111287888,32.53141756068674,524.7241612216541
CArBO,7,15,-8.288749111287888,43.64656519158753,568.3707264132416
CArBO,7,16,-8.288749111287888,30.90631057475731,599.2770369879989
CArBO,7,17,-7.342319533161019,42.329119356696054,641.606156344695
CArBO,7,18,-7.342319533161019,45.628316995949504,687.2344733406445
CArBO,7,19,-6.229512606196471,49.64449388766029,736.8789672283048
CArBO,7,20,-6.229512606196471,75.57387058949283,812.4528378177976
CArBO,7,21,-6.229512606196471,43.57212944948618,856.0249672672837
CArBO,7,22,-5.460105522752244,50.178545711468644,906.2035129787523
CArBO,7,23,-5.460105522752244,62.26657066553152,968.4700836442838
CArBO,7,24,-5.460105522752244,75.11942209851878,1043.5895057428027
CArBO,7,25,-5.460105522752244,64.88798420107786,1108.4774899438805
CArBO,7,26,-5.460105522752244,61.95496019593341,1170.432450139814
CArBO,7,27,-5.235361505006507,53.835468993980186,1224.267919133794
CArBO,7,28,-5.235361505006507,60.51837474889595,1284.78629388269
CArBO,7,29,-5.235361505006507,72.77199384912545,1357.5582877318154
CArBO,7,30,-5.235361505006507,63.62844970256635,1421.1867374343817
CArBO,7,31,-5.235361505006507,59.83265776861328,1481.019395202995
CArBO,7,32,-5.235361505006507,71.81677902666407,1552.836174229659
