acqf,trial,iteration,best_f,sum_c_x,cum_costs
CArBO,3,1,-23.816292120810996,14.347217591183988,443.55286394068
CArBO,3,2,-23.816292120810996,12.15682144339313,455.70968538407317
CArBO,3,3,-23.816292120810996,14.369213780632165,470.0788991647053
CArBO,3,4,-21.822870497712266,13.054924315956281,483.1338234806616
CArBO,3,5,-20.679827848775826,13.149566762874473,496.2833902435361
CArBO,3,6,-20.679827848775826,12.273004162182561,508.55639440571866
CArBO,3,7,-20.679827848775826,12.539875279028147,521.0962696847469
CArBO,3,8,-20.679827848775826,13.009183369974402,534.1054530547212
CArBO,3,9,-20.137950870222802,14.794985579370998,548.9004386340922
CArBO,3,10,-20.137950870222802,11.106543989057592,560.0069826231498
CArBO,3,11,-13.902913502071701,16.964039166877328,576.9710217900272
CArBO,3,12,-12.094982266940193,22.090208007866842,599.061229797894
CArBO,3,13,-10.85350583651735,34.561711426221905,633.622941224116
CArBO,3,14,-10.85350583651735,24.466721784641344,658.0896630087573
CArBO,3,15,-7.840910766559638,30.348952308359564,688.4386153171168
CArBO,3,16,-7.840910766559638,35.90194485962446,724.3405601767413
CArBO,3,17,-7.840910766559638,30.413496792696332,754.7540569694377
CArBO,3,18,-7.840910766559638,34.057732955018324,788.811789924456
CArBO,3,19,-6.507612362042192,36.471161327655715,825.2829512521117
CArBO,3,20,-6.507612362042192,48.62535137492243,873.9083026270341
CArBO,3,21,-6.01252032369272,52.53123460215241,926.4395372291865
CArBO,3,22,-6.01252032369272,59.52154957699056,985.961086806177
CArBO,3,23,-6.01252032369272,51.397727764699084,1037.3588145708761
CArBO,3,24,-4.376905720681568,40.35828440856282,1077.717098979439
CArBO,3,25,-4.376905720681568,46.23999461470166,1123.9570935941406
CArBO,3,26,-4.376905720681568,52.099356078254026,1176.0564496723946
CArBO,3,27,-4.376905720681568,37.23681291693361,1213.2932625893282
CArBO,3,28,-4.376905720681568,39.60211831899251,1252.8953809083207
CArBO,3,29,-4.376905720681568,44.57160104846933,1297.46698195679
CArBO,3,30,-4.376905720681568,38.98031723639225,1336.4472991931823
CArBO,3,31,-4.376905720681568,47.022113862311855,1383.4694130554942
CArBO,3,32,-4.376905720681568,44.0097148766669,1427.4791279321612
CArBO,3,33,-4.376905720681568,38.084992761365946,1465.5641206935272
CArBO,3,34,-4.376905720681568,38.11465196569058,1503.6787726592179
