acqf,trial,iteration,best_f,sum_c_x,cum_costs
EIPS,1,1,-8.983116061845266,51.5916229359899,51.5916229359899
EIPS,1,2,-8.983116061845266,51.00310841243744,102.59473134842735
EIPS,1,3,-8.983116061845266,48.49466673957318,151.0893980880005
EIPS,1,4,-8.983116061845266,48.092255630730364,199.18165371873087
EIPS,1,5,-8.983116061845266,49.01501151692925,248.19666523566013
EIPS,1,6,-8.983116061845266,44.55670530407711,292.75337053973726
EIPS,1,7,-8.983116061845266,47.22381536651881,339.97718590625607
EIPS,1,8,-8.983116061845266,46.031248875044085,386.00843478130014
EIPS,1,9,-8.983116061845266,49.46377635065804,435.47221113195815
EIPS,1,10,-8.983116061845266,45.27974908542209,480.75196021738026
EIPS,1,11,-8.983116061845266,43.962958765779845,524.7149189831601
EIPS,1,12,-8.983116061845266,49.16934202939008,573.8842610125503
EIPS,1,13,-8.983116061845266,49.658434627818295,623.5426956403686
EIPS,1,14,-8.983116061845266,44.93725552320761,668.4799511635762
EIPS,1,15,-8.983116061845266,45.97509199095231,714.4550431545285
EIPS,1,16,-7.885987477338321,47.20268183411034,761.6577249886388
EIPS,1,17,-7.684109988114964,46.98428006256887,808.6420050512077
EIPS,1,18,-7.684109988114964,47.61392022394516,856.2559252751528
EIPS,1,19,-7.684109988114964,46.72380606829431,902.979731343447
EIPS,1,20,-7.1489727775366205,47.83973468283428,950.8194660262814
EIPS,1,21,-7.1489727775366205,46.81991992838387,997.6393859546653
EIPS,1,22,-7.1489727775366205,39.51914002253581,1037.1585259772012
EIPS,1,23,-6.120757969435404,49.44445581534044,1086.6029817925416
EIPS,1,24,-5.822638549370668,49.9416348040413,1136.544616596583
EIPS,1,25,-5.822638549370668,50.69894005137823,1187.2435566479612
EIPS,1,26,-5.822638549370668,50.64556587347748,1237.8891225214386
EIPS,1,27,-5.822638549370668,50.53025643307859,1288.4193789545172
EIPS,1,28,-5.783317277982628,50.291056521414816,1338.7104354759322
EIPS,1,29,-5.597986136482088,50.53259958905345,1389.2430350649856
EIPS,1,30,-5.345570439569425,51.4101586158835,1440.6531936808692
EIPS,1,31,-5.159468562507376,51.63269539680786,1492.285889077677
EIPS,1,32,-5.055025626796734,51.79049911071749,1544.0763881883945
EIPS,1,33,-4.962354796265714,52.58613760763541,1596.66252579603
EIPS,1,34,-4.962354796265714,55.263936453974424,1651.9264622500043
EIPS,1,35,-4.692645517538466,54.73109913678469,1706.657561386789
EIPS,1,36,-4.692645517538466,54.244071568656096,1760.9016329554452
EIPS,1,37,-4.681384917737716,53.721880520872446,1814.6235134763176
EIPS,1,38,-4.681384917737716,53.55359260390997,1868.1771060802275
EIPS,1,39,-4.620141010767259,52.004758016709566,1920.181864096937
EIPS,1,40,-4.620141010767259,50.567036989178185,1970.7489010861152
EIPS,1,41,-4.620141010767259,51.06191760021664,2021.810818686332
