acqf,trial,iteration,best_f,sum_c_x,cum_costs,n_mem,eta
EEIPU,7,1,-1.8153717300729255,3.064842113026835,75.66378139116416,0,0.9906388754322623
EEIPU,7,2,-1.8153717300729255,1.51883438293258,77.18261577409675,2,0.9859998117115039
EEIPU,7,3,-1.8153717300729255,1.5059491076343077,78.68856488173105,2,0.9814001042325057
EEIPU,7,4,-1.8153717300729255,1.1866669340919938,79.87523181582304,2,0.9777755987667152
EEIPU,7,5,-1.8153717300729255,1.4866453254372332,81.36187714126028,2,0.9732348519464104
EEIPU,7,6,-1.8153717300729255,2.1345980993384632,83.49647524059874,1,0.9667150254845411
EEIPU,7,7,-1.8153717300729255,1.368200294449942,84.86467553504869,2,0.9625360521744567
EEIPU,7,8,-1.8153717300729255,2.456820034127526,87.32149556917622,1,0.9550320446165378
EEIPU,7,9,-1.8153717300729255,2.4223698939820464,89.74386546315827,1,0.9476332601146149
EEIPU,7,10,-1.8153717300729255,1.564843794557984,91.30870925771626,2,0.9428536671862726
EEIPU,7,11,-1.8153717300729255,2.246833319515653,93.55554257723192,2,0.9359910341985793
EEIPU,7,12,-1.8153717300729255,3.424807914595907,96.98035049182782,0,0.925530445258993
EEIPU,7,13,-1.8153717300729255,2.5697849107780564,99.55013540260587,1,0.9176814025432727
EEIPU,7,14,-1.8153717300729255,1.5781645668295037,101.12829996943537,2,0.9128611232095714
EEIPU,7,15,-1.8153717300729255,1.1737816587937213,102.30208162822909,2,0.9092759739855409
EEIPU,7,16,-1.8153717300729255,2.8512749401263977,105.15335656835549,1,0.9005671599889099
EEIPU,7,17,-1.8153717300729255,1.857756514314855,107.01111308267035,2,0.8948929067955365
EEIPU,7,18,-1.8153717300729255,1.8687396986509819,108.87985278132133,2,0.8891851070268652
EEIPU,7,19,-1.8153717300729255,1.8081101532539128,110.68796293457524,2,0.8836624915861353
EEIPU,7,20,-1.8153717300729255,5.57090628711088,116.25886922168613,0,0.8666469502350229
EEIPU,7,21,-1.8153717300729255,1.5560901009363668,117.8149593226225,2,0.8618940942195127
EEIPU,7,22,-1.8153717300729255,5.326879550318988,123.14183887294149,0,0.8456238978475945
EEIPU,7,23,-1.8153717300729255,3.212400196179306,126.3542390691208,0,0.8358120780902104
EEIPU,7,24,-1.8153717300729255,3.5937773608812567,129.94801643000204,0,0.8248353959959082
EEIPU,7,25,-1.8153717300729255,4.779445419962644,134.7274618499647,0,0.8102372593575453
EEIPU,7,26,-1.8153717300729255,3.8995446855601634,138.62700653552486,0,0.7983266544347564
EEIPU,7,27,-1.8153717300729255,3.5017542289623647,142.12876076448723,0,0.7876310439158363
EEIPU,7,28,-1.8153717300729255,8.76769374591295,150.8964545104002,0,0.7608513696943119
EEIPU,7,29,-1.8153717300729255,4.219775687621463,155.11623019802164,0,0.7479626646964797
EEIPU,7,30,-1.8153717300729255,6.44179373779239,161.55802393581402,0,0.7282871214236835
EEIPU,7,31,-1.8153717300729255,3.2416015114017016,164.79962544721573,0,0.7183861103999118
EEIPU,7,32,-1.8153717300729255,4.1647639310230735,168.9643893782388,0,0.7056654309927025
EEIPU,7,33,-1.8153717300729255,4.942991722158563,173.90738110039734,0,0.6905677654223464
EEIPU,7,34,-1.8153717300729255,9.554608811392624,183.46198991178997,0,0.6613845709930847
EEIPU,7,35,-1.8153717300729255,4.582173102634835,188.0441630144248,0,0.6473889746057916
EEIPU,7,36,-1.8153717300729255,3.7051124271051155,191.74927544152993,0,0.636072235377959
EEIPU,7,37,-1.8153717300729255,6.566819044934174,198.3160944864641,0,0.6160148200768129
EEIPU,7,38,-1.8153717300729255,5.9804303471758695,204.29652483363998,0,0.5977484456979697
EEIPU,7,39,-1.8153717300729255,9.840222674894436,214.13674750853443,0,0.5676928843225776
EEIPU,7,40,-1.8153717300729255,6.09105077840147,220.2277982869359,0,0.5490886355612212
EEIPU,7,41,-1.8153717300729255,11.819249698900492,232.0470479858364,0,0.512988417459175
EEIPU,7,42,-1.8153717300729255,8.010727871114282,240.05777585695068,0,0.4885207878997227
